dataset,bin_seeding,cluster_all,max_iter,bandwidth,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
letter_RL.csv,False,False,419,1.651313823560489,None,Real,23.555127527972218,0.9599118255912795,0.14818225447298178,0.16876581663107976,0.5138605287871739,0.5351742442588138
letter_RL.csv,False,False,421,1.5564903912033412,None,Real,21.470555084990337,0.9612441622081104,0.13984770638509966,0.17305809893198806,0.5235084249463925,0.550584754474938
letter_RL.csv,True,False,428,0.19171195784741507,None,Real,13.227521596010774,0.9620314765738287,0.038043204265774996,0.01695652394822498,0.4054824089673389,0.5346015244670791
letter_RL.csv,False,True,167,0.9463684123708429,None,Real,12.916370174003532,0.9625028801440072,0.06215080231478384,0.10832496520873629,0.4862393109728157,0.5628334124483213
letter_RL.csv,True,False,257,1.5595465789822476,None,Real,21.046999173995573,0.9612414170708535,0.1417289270899492,0.17495030166409825,0.5250972814009944,0.551847556808274
letter_RL.csv,False,True,124,2.2270410019169993,None,Real,23.759787697985303,0.8975610630531526,0.11723022504779729,0.10509991505719986,0.3855161206033259,0.39012290040718584
letter_RL.csv,False,False,278,0.8756510467466807,None,Real,12.9293402020121,0.9622805640282014,0.048880155874211254,0.09505937406131279,0.46678753675072493,0.5555548400294175
letter_RL.csv,False,False,122,0.8374980580868664,None,Real,13.10491340199951,0.9622696634831741,0.04590864831707579,0.09992659216004111,0.45989021588508794,0.5559667354954647
letter_RL.csv,True,True,320,2.2088947045458185,None,Real,22.552141919004498,0.8999121256062803,0.11392443579039355,0.10199242935189658,0.38238877811060856,0.3872660738627013
letter_RL.csv,True,True,155,1.9616573100501626,None,Real,25.856938856013585,0.938030361518076,0.13058631973807833,0.13190449937100104,0.4366948986632133,0.44641763525113853
letter_RL.csv,False,False,388,0.11949162641985618,None,Real,13.025539056980051,0.961829596479824,0.03663829215572886,0.03824892463345645,0.40593421975247307,0.5232743532504681
letter_RL.csv,True,False,95,1.6481110094441662,None,Real,23.393103926006006,0.9599983399169959,0.14853792488919543,0.1712002941682033,0.5163820319735405,0.5380039043636706
letter_RL.csv,True,False,51,1.8487007867660246,None,Real,24.27619791298639,0.9508835041752087,0.14919658218056445,0.13903141131574803,0.4672420933327958,0.4804090474433673
letter_RL.csv,False,True,101,1.0365599238536758,None,Real,12.864099786995212,0.9625545677283864,0.06843485929826254,0.13063556272131696,0.5014126346199205,0.5684986383930232
letter_RL.csv,False,False,431,1.9312282479310754,None,Real,25.16695990698645,0.945901195059753,0.14787260789545167,0.13648185042485958,0.45008397966917907,0.46049508061123695
letter_RL.csv,False,True,113,2.1477196127750044,None,Real,25.574535116989864,0.9143841342067104,0.12132920767335267,0.10506162298406978,0.4065523592968772,0.4124541343604308
letter_RL.csv,False,False,386,2.4431382816150946,None,Real,18.556946238008095,0.8680041852092605,0.10693236411273149,0.09153007587431246,0.3557301241497362,0.35882112748467865
letter_RL.csv,True,True,379,0.9827838918695414,None,Real,12.637852782994742,0.9625703185159258,0.06706914782684589,0.12034444703928611,0.494916121337644,0.5658802143414867
letter_RL.csv,True,True,263,1.610068438515302,None,Real,22.427442320011323,0.960746032301615,0.1473804164524047,0.16973706404814207,0.5186519996988918,0.5421880827438135
letter_RL.csv,False,False,383,0.9293927634445265,None,Real,12.766929372999584,0.9624054102705135,0.05645698971238104,0.10922701031017064,0.48092087094620267,0.5611353310458739
letter_RL.csv,False,True,204,0.4034402754250648,None,Real,11.120532019005623,0.9580115605780289,0.08454344695387334,-0.0157522108563823,0.4037205856261404,0.4473891560924234
letter_RL.csv,True,False,119,2.1252351939753846,None,Real,26.471674444997916,0.9177193159657983,0.12480696187606022,0.10927765644074434,0.4073014441264932,0.4134960065842734
letter_RL.csv,False,False,144,2.418488181220349,None,Real,20.94548136499361,0.87211599579979,0.10229879082891354,0.08994308348127872,0.3476948572312996,0.35106383991228785
letter_RL.csv,True,True,426,1.822381138508542,None,Real,27.40921313900617,0.9529933146657333,0.14893978344245834,0.14899934414885935,0.47339741504318317,0.4874028938132459
letter_RL.csv,True,False,218,0.13074968085536928,None,Real,0.0,0.0,0.0,0.0,0.0,0.0
letter_RL.csv,True,False,103,0.9049789836303606,None,Real,13.33855663202121,0.9623588979448973,0.052906365727388126,0.10247599455113063,0.472995192337506,0.5580881764224792
letter_RL.csv,False,False,83,1.6529638850222226,None,Real,23.955500087002292,0.9593869043452172,0.14836511881438924,0.1654884841100773,0.5119944129897284,0.5333844274377157
letter_RL.csv,True,False,141,0.2265080320266585,None,Real,0.0,0.0,0.0,0.0,0.0,0.0
letter_RL.csv,True,False,95,2.200357394858932,None,Real,24.154374589998042,0.898942817140857,0.11265984545462908,0.10044245408109273,0.38284387793261804,0.3879789886441327
letter_RL.csv,False,False,349,0.6717272236274047,None,Real,13.99158691498451,0.9619826441322066,0.03136675889290634,0.06674966826175434,0.4117999449540082,0.5422733942904949
letter_RL.csv,True,True,237,1.7395715848295188,None,Real,24.751558132993523,0.9565726036301815,0.1489814277990873,0.1595722590573617,0.4913187819665573,0.5084713156918662
letter_RL.csv,True,False,324,1.329113895387453,None,Real,16.43320481100818,0.9628385319265963,0.11421165406664996,0.163519016794097,0.5390255628605548,0.5802837928232629
letter_RL.csv,True,False,455,0.4364783522884126,None,Real,10.803369231987745,0.9549718435921796,0.10194734989028052,-0.018214538446235808,0.3892609363412551,0.42725161897685365
letter_RL.csv,True,True,495,2.3828979312851364,None,Real,20.045854361000238,0.8742786139306965,0.10546464440969483,0.08863608354659464,0.3578834645420221,0.36145281698954057
letter_RL.csv,True,True,286,1.6415497610284713,None,Real,22.754433706984855,0.9600628281414071,0.14677884746175407,0.17044139965493973,0.5157395363326353,0.5376452137878502
letter_RL.csv,False,False,300,0.4743960214243279,None,Real,13.431266697996762,0.9615967098354917,0.03939420947707772,0.012324230099892353,0.38074875710737766,0.5000397871261295
letter_RL.csv,False,False,340,0.16339498256558055,None,Real,11.906492406997131,0.9612417770888544,0.05707476459732025,0.0070813662959679224,0.4268564245742503,0.5071874912178946
letter_RL.csv,False,False,464,0.7778934507556667,None,Real,13.515558141021756,0.9621114805740287,0.03808606986674587,0.08681694218044628,0.44189743982849866,0.5509840393115083
letter_RL.csv,False,True,51,1.5466316463750804,None,Real,20.74260338797467,0.9616901145057253,0.13965737095813088,0.17594852747008832,0.5285360147286755,0.5558517900410352
letter_RL.csv,True,True,182,1.5383850155645764,None,Real,20.72837707999861,0.961951197559878,0.14091955729396802,0.17786311669337937,0.5355751242697824,0.5631016340002245
letter_RL.csv,True,True,312,2.1913007598009493,None,Real,24.107826795981964,0.9101672883644182,0.12317586103441762,0.10472819988320582,0.39093844387784005,0.3961848715644471
letter_RL.csv,True,True,322,0.9772592838761882,None,Real,12.882937529997434,0.9625545427271364,0.06704741994790532,0.119625456931292,0.49309127267845687,0.5651345972077774
letter_RL.csv,True,True,382,0.8073846035272295,None,Real,13.142706062004436,0.962143627181359,0.03971636837858604,0.09098413506463203,0.4475089678267121,0.5518507207830329
letter_RL.csv,False,True,305,2.0987728394966436,None,Real,29.784648107015528,0.9211978748937447,0.1292106932987524,0.11309397662883901,0.4069669515209026,0.4133513332043711
letter_RL.csv,False,False,159,2.385389323565533,None,Real,19.717625093995593,0.8742266663333167,0.10548307798325388,0.08858043961356572,0.3578923983038682,0.3614619365708345
3d-25c-no0.csv,False,False,242,0.33621805410137906,None,Synthetic,1.2582727810076904,0.9797228044265339,0.7376735671185677,0.3598597453618747,0.8156072837269405,0.8469591852831112
3d-25c-no0.csv,True,False,466,2.4079746725963767,None,Synthetic,0.08295732000260614,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,466,1.479900346578814,None,Synthetic,0.19161215898930095,0.5338300024046128,0.07810601464028404,0.2873999816750952,0.28859996723578146,0.2915923328497172
3d-25c-no0.csv,False,True,201,1.6294976143310305,None,Synthetic,0.23065682101878338,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,258,0.9248104881459815,None,Synthetic,0.5486007029830944,0.8842912275974508,0.384274041593462,0.3874222425973992,0.6969083929760621,0.7048651779979975
3d-25c-no0.csv,False,False,188,1.4511566996880843,None,Synthetic,0.21776551200309768,0.5330080000272864,0.07749140862671565,0.2862981827784995,0.28749095730294194,0.29048856731826983
3d-25c-no0.csv,True,True,415,1.1288852178487887,None,Synthetic,0.2767662249971181,0.8637991517344762,0.34517866486756105,0.3709490354723829,0.6554525373529976,0.6624089704612567
3d-25c-no0.csv,False,False,133,2.106593009283914,None,Synthetic,0.14618226198945194,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,459,1.4994769233781693,None,Synthetic,0.18586073198821396,0.5354126127908345,0.07935241792674845,0.28947992061039257,0.29031180142959023,0.2932958908855453
3d-25c-no0.csv,False,True,225,2.1326927160303035,None,Synthetic,0.1239552850020118,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,297,2.3764802513379855,None,Synthetic,0.07802445298875682,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,440,1.082501088118145,None,Synthetic,0.288547981006559,0.8633710965545821,0.34559066780695585,0.3730704657170738,0.6631289505128514,0.6699365182774525
3d-25c-no0.csv,True,True,451,1.203471318283105,None,Synthetic,0.3485773679858539,0.8206218567362412,0.27554876030409053,0.3741876240443312,0.5901220379354344,0.5958614961931212
3d-25c-no0.csv,False,False,312,0.641805463297399,None,Synthetic,0.48891484100022353,0.9792785479549706,0.7909261649192684,0.4682084955181314,0.8569704482959586,0.8655760551941678
3d-25c-no0.csv,True,True,313,2.2430557019839075,None,Synthetic,0.1202491230214946,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,269,0.7209462805603376,None,Synthetic,0.41172248698421754,0.9588154638770885,0.6470040206396938,0.44002107765999443,0.8093078960426807,0.8190494886200465
3d-25c-no0.csv,True,True,276,0.37036929392757956,None,Synthetic,1.0691055589995813,0.9842821889820984,0.8109479123920676,0.3846246896536305,0.8397762560581021,0.8630646772919893
3d-25c-no0.csv,False,False,103,0.8282014804462954,None,Synthetic,0.3686718289973214,0.9445216611269619,0.5583649166445251,0.3702572671526056,0.7478769887713063,0.7574221073132642
3d-25c-no0.csv,True,True,274,0.8925792033325026,None,Synthetic,0.41168688697507605,0.8802229979893345,0.3770486443957973,0.3822482028708908,0.6936309539256174,0.7016995940285372
3d-25c-no0.csv,False,True,445,2.2693899918151406,None,Synthetic,0.12560097401728854,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,403,2.384152796355566,None,Synthetic,0.07891242401092313,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,459,0.3754187955064694,None,Synthetic,0.9826238980167545,0.9844689301860761,0.8135857540575234,0.3970206750941427,0.8448343501174217,0.8667088380089937
3d-25c-no0.csv,True,False,312,1.1056006477656546,None,Synthetic,0.28581708000274375,0.8636610144055064,0.3464829949674711,0.3743628677837471,0.6637151258210426,0.6705085171715249
3d-25c-no0.csv,True,True,274,2.172410011875523,None,Synthetic,0.12611996999476105,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,170,1.6105492945342825,None,Synthetic,0.252514385007089,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,318,2.2336089904711947,None,Synthetic,0.10059691499918699,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,209,1.3432007530225836,None,Synthetic,0.2783538739895448,0.6445641255651267,0.12773162508412328,0.30711158134959704,0.4146300626716688,0.4192584633013487
3d-25c-no0.csv,True,True,100,1.974495862685817,None,Synthetic,0.15272353898035362,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,417,2.1484482701052294,None,Synthetic,0.12296789299580269,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,154,0.5111897744401535,None,Synthetic,0.7254240610054694,0.984752026440508,0.8309426765445085,0.4565767788459956,0.8627801903697319,0.8753377908549248
3d-25c-no0.csv,True,True,335,0.15701443075540436,None,Synthetic,1.3980478890007362,0.9599307949035852,0.2977227698148612,0.24325452324683197,0.530839052684938,0.7078537713867563
3d-25c-no0.csv,True,False,305,0.3555547812587594,None,Synthetic,1.059346927999286,0.9824164823414447,0.7810986191800425,0.37755472554635233,0.8319624132186533,0.8580864688018632
3d-25c-no0.csv,True,True,492,1.9092266977096646,None,Synthetic,0.24590982601512223,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,82,1.1256388510339708,None,Synthetic,0.2961600599810481,0.8637445789625375,0.34787956600133035,0.3745741395169994,0.6661796072018337,0.6729250097729391
3d-25c-no0.csv,False,False,307,0.31653323364686886,None,Synthetic,1.1546703220228665,0.9776524498911102,0.7032724665701939,0.34336423447246767,0.7992311323222878,0.8361144909073458
3d-25c-no0.csv,True,False,448,1.9368453401775516,None,Synthetic,0.18559475897927769,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,279,1.7036503277852377,None,Synthetic,0.18571342100040056,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,242,2.168383022892116,None,Synthetic,0.11016129501513205,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,465,1.4884925176571888,None,Synthetic,0.1831036499934271,0.5339562019397209,0.07786714489504763,0.28712657196860547,0.2873889811193416,0.29038616060407246
3d-25c-no0.csv,True,True,147,0.4700070477483407,None,Synthetic,0.7233494269894436,0.9825375656791837,0.799914260463815,0.4395099104746505,0.848617882469407,0.8642912660350184
3d-25c-no0.csv,True,True,206,1.4192225508110323,None,Synthetic,0.2532854330202099,0.5283309429322292,0.07494841359035062,0.28097134593725,0.2832515415585087,0.2862708608387266
3d-25c-no0.csv,True,True,172,0.6503676465501095,None,Synthetic,0.4804869640211109,0.9784139105995672,0.7831519745464574,0.4672408218945453,0.8516068936930326,0.8604889558979473
3d-25c-no0.csv,False,False,160,1.3773462621919172,None,Synthetic,0.2689148630015552,0.5234296258524864,0.07463313718539814,0.2772112167064804,0.28225273670815637,0.2852817406776477
3d-25c-no0.csv,True,False,342,0.9765091509476517,None,Synthetic,0.3489675029995851,0.8779147402762405,0.37521513650179694,0.3942456679959845,0.6912441340822864,0.6984006247774
3d-25c-no0.csv,True,False,331,1.0998198296128754,None,Synthetic,0.293338888004655,0.8634631881072287,0.346364282357311,0.3740040932376102,0.6636459659021232,0.6704434189148554
3d-25c-no0.csv,True,True,220,0.1565167543451497,None,Synthetic,1.4390858249971643,0.9594447561535064,0.28168486247113506,0.24222549450814468,0.5257254342495791,0.7055397877489806
3d-25c-no0.csv,True,True,123,0.12024321241454948,None,Synthetic,1.3483297729981132,0.9548401785211802,0.13207139674967266,0.21193841580004927,0.3967651305953477,0.6657185997322511
3d-25c-no0.csv,True,False,494,0.18091815386542215,None,Synthetic,1.3515656010131352,0.961533870079284,0.3422343350916791,0.24730033521504766,0.5854104964248603,0.7275838667339672
3d-25c-no0.csv,False,True,180,1.9172303998463334,None,Synthetic,0.185651539999526,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,51,0.4041488648881397,None,Synthetic,0.8558539509831462,0.9845456731466149,0.8167683261649742,0.3998430268793276,0.8505071278817997,0.8696191194654137
3d-25c-no0.csv,False,True,363,1.5588161243155898,None,Synthetic,0.21031753599527292,0.5405032291732396,0.08345150214787081,0.27903930967675633,0.30141720669309563,0.3043512414903604
3d-25c-no0.csv,False,True,419,1.7173158547027076,None,Synthetic,0.198505407985067,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,201,2.4055410271836104,None,Synthetic,0.08138127101119608,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,459,2.433487934278697,None,Synthetic,0.08053583299624734,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,355,2.145695000707728,None,Synthetic,0.12472283400711603,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,419,1.651313823560489,None,Synthetic,0.1994739500223659,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,421,1.5564903912033412,None,Synthetic,0.2016951149853412,0.5409935314211262,0.08405404368230339,0.2797062466395396,0.303640099072665,0.30656458990443197
3d-25c-no0.csv,True,False,428,0.19171195784741507,None,Synthetic,1.3529394479992334,0.9632239206102601,0.39043631649279187,0.2551646731603033,0.6180883288570866,0.7417704370260528
3d-25c-no0.csv,False,True,167,0.9463684123708429,None,Synthetic,0.5456256089964882,0.8786412403026742,0.3767285129997346,0.3928768252706157,0.6903676980586528,0.6975385841080692
3d-25c-no0.csv,True,False,257,1.5595465789822476,None,Synthetic,0.1984657199936919,0.5405032291732396,0.08345150214787081,0.27903930967675633,0.30141720669309563,0.3043512414903604
3d-25c-no0.csv,False,True,124,2.2270410019169993,None,Synthetic,0.11331715300912037,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,278,0.8756510467466807,None,Synthetic,0.4644981790042948,0.9068238135111951,0.42595434477328087,0.36245660372752087,0.6974374621933792,0.7061082800045734
3d-25c-no0.csv,False,False,122,0.8374980580868664,None,Synthetic,0.3603198130149394,0.9436195049908506,0.5529199764099026,0.3843114887643744,0.745064923182176,0.7547260738697236
3d-25c-no0.csv,True,True,320,2.2088947045458185,None,Synthetic,0.11171037401072681,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,155,1.9616573100501626,None,Synthetic,0.15580220401170664,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,388,0.11949162641985618,None,Synthetic,1.3485376460012048,0.9563767431310787,0.18567015954217692,0.20475071035982245,0.4007758288410295,0.6679622358906148
3d-25c-no0.csv,True,False,95,1.6481110094441662,None,Synthetic,0.20105946701369248,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,51,1.8487007867660246,None,Synthetic,0.2775800050003454,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,101,1.0365599238536758,None,Synthetic,0.28742064800462686,0.8779386158639637,0.37706469301369094,0.3942347147856764,0.6943910085877709,0.7014777630924899
3d-25c-no0.csv,False,False,431,1.9312282479310754,None,Synthetic,0.19777489101397805,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,True,113,2.1477196127750044,None,Synthetic,0.12347248100559227,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,386,2.4431382816150946,None,Synthetic,0.07525777301634662,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,379,0.9827838918695414,None,Synthetic,0.3276533549942542,0.8780801639911797,0.37425754425174557,0.3914319266383741,0.6887848421118262,0.6959947288163459
3d-25c-no0.csv,True,True,263,1.610068438515302,None,Synthetic,0.27050786299514584,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,383,0.9293927634445265,None,Synthetic,0.5227420729934238,0.8839987516478419,0.3871678214801115,0.39204213130411086,0.7053156644232261,0.7130599323523037
3d-25c-no0.csv,False,True,204,0.4034402754250648,None,Synthetic,0.8804006739810575,0.9846181526093459,0.8173292832714256,0.3967417469221779,0.849745625828474,0.8692349017218481
3d-25c-no0.csv,True,False,119,2.1252351939753846,None,Synthetic,0.132538405014202,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,144,2.418488181220349,None,Synthetic,0.08479660097509623,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,426,1.822381138508542,None,Synthetic,0.2712860410101712,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,218,0.13074968085536928,None,Synthetic,1.3990409309917595,0.9574255635917752,0.22006296118737653,0.22320125390044626,0.4518344071381435,0.6819447578511793
3d-25c-no0.csv,True,False,103,0.9049789836303606,None,Synthetic,0.495759021025151,0.8815625890005168,0.3790920191748339,0.3847870732873221,0.6957039296835986,0.7036990967322184
3d-25c-no0.csv,False,False,83,1.6529638850222226,None,Synthetic,0.20287935002124868,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,141,0.2265080320266585,None,Synthetic,1.310324853984639,0.9687792582537054,0.5251227959425748,0.2960707990420672,0.6923470710236427,0.7761613677780794
3d-25c-no0.csv,True,False,95,2.200357394858932,None,Synthetic,0.1178278949810192,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,349,0.6717272236274047,None,Synthetic,0.5246521240042057,0.9584786475502795,0.6425016561537031,0.4336467377576689,0.8041597999726805,0.8143550544494852
3d-25c-no0.csv,True,True,237,1.7395715848295188,None,Synthetic,0.20761931501328945,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,False,324,1.329113895387453,None,Synthetic,0.2710646989871748,0.6477856245086319,0.12610670245970518,0.29627980653076685,0.4064851517444915,0.41116212414084274
3d-25c-no0.csv,True,False,455,0.4364783522884126,None,Synthetic,0.8380825750064105,0.9830858514972551,0.8062392748805478,0.4206639740076114,0.8489491204398298,0.866102033905686
3d-25c-no0.csv,True,True,495,2.3828979312851364,None,Synthetic,0.09666025001206435,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,286,1.6415497610284713,None,Synthetic,0.2060036439797841,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,300,0.4743960214243279,None,Synthetic,0.7116134999960195,0.9826296572318303,0.8013408657280905,0.44711823400172257,0.8495691626671891,0.8647691779261141
3d-25c-no0.csv,False,False,340,0.16339498256558055,None,Synthetic,1.3712921599799301,0.9602360613466172,0.3049856561737762,0.23650914101490025,0.5513892175628845,0.714520026394505
3d-25c-no0.csv,False,False,464,0.7778934507556667,None,Synthetic,0.4065974789846223,0.9593015026271674,0.6511468845486564,0.44597475762526767,0.8061710101964588,0.8150797433810177
3d-25c-no0.csv,False,True,51,1.5466316463750804,None,Synthetic,0.21711958400555886,0.5306707505291001,0.07588815002016426,0.28372409465898557,0.2845663106604062,0.28757796302451044
3d-25c-no0.csv,True,True,182,1.5383850155645764,None,Synthetic,0.22129098197910935,0.5300542487461053,0.07555266868703317,0.282983310547187,0.28400051955297845,0.28701506330058524
3d-25c-no0.csv,True,True,312,2.1913007598009493,None,Synthetic,0.13453632802702487,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,True,True,322,0.9772592838761882,None,Synthetic,0.33546057500643656,0.8779147402762405,0.37521513650179694,0.3942456679959845,0.6912441340822864,0.6984006247774
3d-25c-no0.csv,True,True,382,0.8073846035272295,None,Synthetic,0.3874124750145711,0.957738504330861,0.638719492431639,0.42717015967488337,0.7935218606646195,0.8024345097094334
3d-25c-no0.csv,False,True,305,2.0987728394966436,None,Synthetic,0.1560545669926796,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
3d-25c-no0.csv,False,False,159,2.385389323565533,None,Synthetic,0.08020606698119082,0.04868829226448012,0.0,0.0,9.19427332343578e-17,0.0
dim064.csv,False,False,242,0.33621805410137906,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,466,2.4079746725963767,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,466,1.479900346578814,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,201,1.6294976143310305,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,258,0.9248104881459815,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,188,1.4511566996880843,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,415,1.1288852178487887,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,133,2.106593009283914,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,459,1.4994769233781693,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,225,2.1326927160303035,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,297,2.3764802513379855,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,440,1.082501088118145,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,451,1.203471318283105,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,312,0.641805463297399,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,313,2.2430557019839075,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,269,0.7209462805603376,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,276,0.37036929392757956,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,103,0.8282014804462954,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,274,0.8925792033325026,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,445,2.2693899918151406,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,403,2.384152796355566,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,459,0.3754187955064694,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,312,1.1056006477656546,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,274,2.172410011875523,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,170,1.6105492945342825,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,318,2.2336089904711947,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,209,1.3432007530225836,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,100,1.974495862685817,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,417,2.1484482701052294,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,154,0.5111897744401535,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,335,0.15701443075540436,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,305,0.3555547812587594,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,True,492,1.9092266977096646,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,82,1.1256388510339708,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,False,307,0.31653323364686886,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,True,False,448,1.9368453401775516,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
dim064.csv,False,True,279,1.7036503277852377,None,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0
