dataset,n_clusters,init,max_iter,algorithm,n_init,tol,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
3d-40c-no0.csv,9,k-means++,342,elkan,10,0.014630089117735237,,Synthetic,2.6602828790200874,0.9060032442006692,0.34094100887742324,0.6761547422626788,0.6842662208779255,0.3593938193129495,1.0256987545371747,1212.06888654312,0.013184841163734928,0.05667992380119145,0.19280446729753448,0.39365165481355263
3d-40c-no0.csv,9,k-means++,472,auto,15,0.05139067257158884,,Synthetic,3.5028407369973142,0.9076076689810596,0.32826039793371536,0.6563558367215289,0.6649161922961722,0.3354056293568216,1.0102107121864945,1176.3550843685184,0.014587926021711016,0.06713547784569329,0.19303298310362726,0.40185903073092105
3d-40c-no0.csv,16,k-means++,132,elkan,19,0.09676017653664333,,Synthetic,3.9584074289305136,0.9559974444094615,0.5240865478704703,0.7616177202697311,0.7720182872868331,0.3785501373881693,0.9638861529564025,1164.8587472386266,0.008834509061008005,0.04604974830713754,0.1526606017389536,0.3114247856810019
3d-40c-no0.csv,36,random,279,full,19,0.003708672290356051,,Synthetic,16.656479326076806,0.982788797381072,0.7189753093445689,0.8430059407273309,0.8571645874322519,0.4177041258099807,0.898241775243793,1159.635076241049,0.014326990979206181,0.025329967602910317,0.10385250514667416,0.2034383020741041
3d-40c-no0.csv,12,random,260,elkan,7,0.09487894144053108,,Synthetic,0.7598391540814191,0.9349134542267591,0.4194080523302335,0.7110999184375926,0.7206628164008041,0.3419078650756697,0.9887292216023064,1114.9321080518837,0.011516401183030428,0.0605644332388673,0.17193587098852978,0.3629839083858679
3d-40c-no0.csv,34,k-means++,178,elkan,14,0.05083915786023475,,Synthetic,3.1514992279699072,0.9829095803344732,0.7296558149747877,0.8453226250385943,0.8586488479137961,0.4278742082031532,0.8435863827112309,1232.4306037440836,0.012188635369859174,0.022159972799276718,0.106798256592759,0.20444281691237076
3d-40c-no0.csv,26,random,206,full,20,0.05673567610168333,,Synthetic,8.326227935962379,0.9761008095772044,0.664296440062501,0.8155349169842129,0.8281265330194609,0.4178798160525399,0.8560155135115262,1159.9027230390027,0.012386599143757424,0.029413429684287926,0.1210468277583896,0.23933968702025335
3d-40c-no0.csv,27,k-means++,336,elkan,18,0.08935880982346146,,Synthetic,3.680412587011233,0.9747512073692332,0.6524445454930756,0.8166268458118763,0.8295603751008805,0.427241433894974,0.8242949185534981,1198.1047366494265,0.017053507726703557,0.02395001867347901,0.11914371279329415,0.23456051379624746
3d-40c-no0.csv,31,k-means++,474,auto,16,0.08754026258164464,,Synthetic,2.956660080002621,0.9814686544300278,0.7156086774086567,0.8336349616107177,0.846902173213148,0.4162691552100826,0.8579754674424868,1192.6571908327146,0.0202167978784296,0.0258285929422236,0.11135094542396558,0.21644948516678209
3d-40c-no0.csv,32,k-means++,180,full,11,0.05813586872750628,,Synthetic,2.5685329670086503,0.9821815684476628,0.7304893415017706,0.8392399097299795,0.8523521113910181,0.4389145355487475,0.8127783942139433,1222.5475064915522,0.017961346364384834,0.02183540775767937,0.10988187116835316,0.2127939002611721
3d-40c-no0.csv,17,random,278,elkan,3,0.09417387556061026,,Synthetic,1.0313178159995005,0.9476059750737862,0.4571850996010308,0.7331216599079909,0.7455713376654359,0.3221239422063483,1.0044615596044741,941.4160020346836,0.012614757479144877,0.06412340895749387,0.14547575460968826,0.3447297270443713
3d-40c-no0.csv,33,random,454,full,4,0.09177894113178034,,Synthetic,1.8668849390232936,0.9777711494449692,0.6597857357194707,0.8185324094007771,0.8335897901362187,0.39661800349085535,0.8969840761671002,1080.529855232767,0.015401922656527388,0.03007977219204198,0.1080100329062117,0.22392754605474904
3d-40c-no0.csv,12,k-means++,255,elkan,14,0.01924691950569089,,Synthetic,0.09685069706756623,0.9339600790244568,0.4274607151956732,0.7262461444597332,0.7353473336290651,0.3630197214103338,0.9882908298973644,1177.1932751622544,0.016661402758594148,0.0522135647684627,0.17289859222390558,0.35594698837380306
3d-40c-no0.csv,27,random,228,elkan,6,0.0021322275451842168,,Synthetic,0.09101522399578243,0.971656144188333,0.6145484258397699,0.8062241109546063,0.8199553971357305,0.41537733746097705,0.9265593978389212,1108.3143454502176,0.023603216404514002,0.02937428355887127,0.11865456350243403,0.24540274531237816
3d-40c-no0.csv,16,k-means++,307,elkan,9,0.026086893354418092,,Synthetic,0.06942645902745426,0.954394124351206,0.5139559038920107,0.7574465434919907,0.7680504217438371,0.390995365847872,0.9105467665264594,1202.2081929827639,0.007769360798280656,0.03963000459766335,0.15262140801981008,0.3045720591930855
3d-40c-no0.csv,30,k-means++,191,full,6,0.04476066062074155,,Synthetic,0.07051303493790329,0.9798307197448828,0.6976810943030052,0.8292509876649621,0.8424914584600449,0.4214385474051433,0.8401939915611225,1189.2099272127975,0.012246494332872804,0.02716947376299336,0.1132705331467538,0.2232347414796126
3d-40c-no0.csv,39,random,294,auto,28,0.009876717872096315,,Synthetic,15.508790193940511,0.9846944430635418,0.7481276684887732,0.8507974187057418,0.8651780859455886,0.430197562584788,0.865776964671742,1183.0438996274654,0.017360123372988274,0.02140154348692811,0.1000065089908794,0.19532072549155116
3d-40c-no0.csv,36,random,186,full,21,0.05431687165299357,,Synthetic,8.306201822939329,0.9796528594811856,0.6819217423598044,0.8284781078797859,0.8439994443576024,0.4027324139456168,0.9016858387556808,1104.6505793093118,0.019123389265198392,0.0265665813351033,0.10385236195758783,0.214041002744114
3d-40c-no0.csv,16,k-means++,445,auto,19,0.00506806660907158,,Synthetic,10.382991101942023,0.9559109078422384,0.5306510152462103,0.7732620103801309,0.7831756871850373,0.3950621449945291,0.9081630113917354,1210.7346990036556,0.01929092784836791,0.03907255798666925,0.15258067433632047,0.3039556397875244
3d-40c-no0.csv,30,k-means++,127,auto,27,0.05643789519061354,,Synthetic,3.4789298221003264,0.9818630402321391,0.7295748744455319,0.8408384608793448,0.8531431919774225,0.4284478017235975,0.8072441711552809,1216.6814053754226,0.02264523702466516,0.023943375348365308,0.11314573978311752,0.21903658563969788
3d-40c-no0.csv,32,random,486,auto,26,0.025002068236759076,,Synthetic,10.532903815037573,0.9813946380469986,0.7159756648720258,0.8450966304502283,0.8577792228640408,0.423827986268444,0.8362342977462061,1173.8689539104014,0.021453748387778887,0.02631829884390119,0.10974636911081008,0.2182832429798024
triangle2.csv,29,random,216,full,16,0.0219240140219297,,Synthetic,0.9930063069332392,0.7387867867867868,0.16983297574101786,0.5468864241968051,0.5556562996992488,0.3233512479688733,0.8782577930868072,1710.97283063481,0.009473647256026877,0.02125436821305644,0.15102357607654324,0.13388266873977386
triangle2.csv,27,random,200,elkan,14,0.0531614439521926,,Synthetic,0.750521729933098,0.7404064064064064,0.17731883832513376,0.5460422007621231,0.5542595049886591,0.3201923037155683,0.903273740533966,1788.401174828301,0.00638743839465015,0.01979188063364815,0.1564697884190416,0.1329465259569901
triangle2.csv,39,random,301,elkan,9,0.043095951370555975,,Synthetic,0.4077064450830221,0.7297817817817818,0.13160629934403986,0.5065289813404551,0.5190259867192347,0.3241488567310573,0.8831993967225641,1771.163679179972,0.006686176406210514,0.015044256917056744,0.13055558875498866,0.1113660594198076
triangle2.csv,24,random,468,full,21,0.07866955339106292,,Synthetic,0.6015619979007171,0.7494454454454454,0.2146271013510488,0.5743757553614394,0.5814215449258823,0.32797722725998424,0.9009216739845728,1819.6955158900785,0.0019585770835344584,0.021234870900869816,0.16584721989523274,0.14368532219732885
triangle2.csv,19,k-means++,494,auto,28,0.03993225069761771,,Synthetic,0.2991419939789921,0.7582702702702703,0.2509754257271956,0.6022790628481902,0.6076176533387636,0.32955777346861553,0.8974847519246876,1904.9113595216209,0.005452705947602431,0.02370078228367777,0.18608890216302326,0.15596010082114148
triangle2.csv,24,k-means++,249,auto,22,0.03731426177276759,,Synthetic,1.4083861469989645,0.7445225225225225,0.19453151605148666,0.5641862667801928,0.5712918465535711,0.3333350782128427,0.8839319563092808,1827.3545368124219,0.010047538209526115,0.021544924604322162,0.16593672397106435,0.14033494348700118
triangle2.csv,31,k-means++,317,auto,9,0.06827215381276852,,Synthetic,0.43388941104058176,0.736974974974975,0.16240840350908822,0.5353635763021765,0.5449517277243665,0.33155834818907864,0.8812598135746571,1792.044695272141,0.013447666084388002,0.017888569759542908,0.14621430362872062,0.125210141204792
triangle2.csv,34,random,51,elkan,25,0.0012997916051091089,,Synthetic,0.5608914889162406,0.7337097097097097,0.14820659198759378,0.5260635253687308,0.5366308449780453,0.3365519367946926,0.8465298047061084,1773.5137932950558,0.016468679297080045,0.01794700289843761,0.13980666785975818,0.1216865396324583
triangle2.csv,19,random,177,auto,9,0.09248133189631476,,Synthetic,0.29330580204259604,0.758014014014014,0.24999836957690375,0.6004693063901226,0.6058332905643065,0.3186388378712097,0.93814823729086,1834.8764162679104,0.0037302858066236423,0.025781033189788274,0.1860077199463705,0.1599150111917306
triangle2.csv,16,random,317,full,24,0.09504973348124553,,Synthetic,0.3928990429267287,0.769049049049049,0.2937549109297421,0.6286360006883294,0.6329268679782039,0.3204243234077295,0.9776919341069951,1889.7285138588406,0.00901469673540053,0.027953205904432017,0.2025358321602048,0.17176556772864016
triangle2.csv,7,random,166,full,3,0.04285110670197671,,Synthetic,0.009807538008317351,0.8621061061061059,0.6220176781308229,0.7975702297387445,0.7987372115109663,0.4705270422442867,0.7848553493560045,2072.582518578781,0.00849349909573776,0.04466116931306137,0.3010412872231673,0.2475662817876993
triangle2.csv,32,k-means++,482,auto,19,0.0721443263800769,,Synthetic,0.9051833699923008,0.7349929929929928,0.1538362180422609,0.5316360827718546,0.5415231818386721,0.3365761811737721,0.8415031559573072,1827.0185500635,0.010536645819403148,0.01744670911492016,0.1439648507076873,0.12210705309974824
triangle2.csv,2,k-means++,410,elkan,19,0.03871225084146648,,Synthetic,0.2980635080020875,0.6871191191191192,0.3969810125147833,0.5210719640871578,0.5218212720042111,0.4685592641981464,0.7536373110004629,921.5263026926483,0.0059743301995038856,0.16160874306174394,0.4757475562992645,0.5513792347765001
triangle2.csv,18,k-means++,440,auto,5,0.0977090287372534,,Synthetic,0.03034844796638936,0.7603783783783784,0.259607499922398,0.6067280061276907,0.6117453172425966,0.319215440856075,0.9328234946123202,1882.701849046875,0.01389098841290005,0.0264161190814876,0.19100872011079434,0.16297644101589806
triangle2.csv,33,k-means++,98,elkan,20,0.08439650185859747,,Synthetic,0.4269238410051912,0.7361221221221221,0.15865476406800494,0.5310969697012478,0.541368562884425,0.3423025835519024,0.8355604962121012,1841.7966672624775,0.002229344931425189,0.015404110580359169,0.14176033771696372,0.11893198106030772
triangle2.csv,14,k-means++,303,full,19,0.00028636156494934436,,Synthetic,1.6753372760722414,0.7769129129129129,0.3248636048890057,0.6473458983013975,0.650983758698926,0.3479826545572652,0.9248504367290774,2048.3705908578186,0.015133117174918024,0.02625071935709803,0.2160247735049681,0.17409555800650556
triangle2.csv,16,random,452,elkan,19,0.07931655042278862,,Synthetic,0.11558722204063088,0.7683703703703704,0.29139568214806394,0.6236352822963672,0.6279845357251166,0.3522174872116749,0.8839279316301634,1846.4615544448934,0.011531873238478964,0.02965635883018976,0.2021423421742944,0.17479598960230452
triangle2.csv,28,k-means++,263,auto,18,0.060934563906213476,,Synthetic,0.6471589859575033,0.7404864864864865,0.17758099894384652,0.5481156647039795,0.5566329746514586,0.3360929081528578,0.8576093116546469,1863.4010309837247,0.013346430129050756,0.017910306295345124,0.15375092525195272,0.1290144306518927
triangle2.csv,39,random,308,auto,5,0.01999548293681046,,Synthetic,0.0290119550190866,0.7292672672672673,0.12921295021688595,0.5054608553005365,0.5179308722534525,0.3369330966373665,0.8278534715050333,1812.4370492909106,0.005058421129681028,0.014898103696998231,0.1305655549907286,0.11027803049176024
triangle2.csv,36,random,303,elkan,24,0.04273888195795506,,Synthetic,0.22115530690643934,0.7309729729729729,0.13664064301902773,0.5130911569286736,0.5244734893507934,0.3278528547869418,0.8372360038250262,1727.3023604160169,0.02136918243532453,0.018316061356814645,0.1358094374186251,0.11971639827777547
triangle2.csv,39,random,310,auto,4,0.006600459562519015,,Synthetic,0.29460907203610986,0.7322262262262262,0.14183553934928764,0.5136494438994319,0.5261063707597252,0.3384827457640535,0.8315422722470132,1720.089253200784,0.0085342202379303,0.016798618262880063,0.1304386129281863,0.11760228156705935
triangle2.csv,22,random,123,full,29,0.03962613120091912,,Synthetic,0.6196321269962937,0.7485465465465465,0.21119550138131032,0.5765381334654238,0.5829317382989895,0.31471383813453874,0.9457173814669808,1805.728298375161,0.005348218516700522,0.023757373618121462,0.17313166467155322,0.1483001489142128
triangle2.csv,22,random,276,elkan,3,0.03594719347714497,,Synthetic,0.248496082960628,0.7534814814814815,0.23123634790409325,0.5838455804734697,0.590224881057277,0.2970970991517014,0.9717687803496976,1575.9959180846647,0.006495895503619,0.027874986749369637,0.17301461468605944,0.16037765520679098
triangle2.csv,28,k-means++,498,elkan,2,0.02741040019915251,,Synthetic,0.029639900894835588,0.740978978978979,0.1794719088949838,0.5486652087929056,0.5571888711901645,0.3268805711809906,0.8813241462235423,1819.196734078027,0.011071916370062931,0.01888800086519609,0.15381864382631824,0.1313629101117445
triangle2.csv,27,random,59,auto,27,0.02781399037757466,,Synthetic,1.2937275610165673,0.7407307307307307,0.17811641672935774,0.5549086445658161,0.5629628435039439,0.3275127057831789,0.8854936166887121,1790.0553302089481,0.006540942652651268,0.02016263033027291,0.1565448209881093,0.13351429826762065
triangle2.csv,36,k-means++,231,elkan,4,0.0842473266792639,,Synthetic,0.18227084795944395,0.7324684684684685,0.1431657609935712,0.5165758320597009,0.527974881474956,0.34035137275725336,0.8503897744030527,1820.7313150899026,0.008171059062572227,0.014427530984341788,0.13582546490035247,0.11303770242444595
triangle2.csv,21,random,469,auto,19,0.0778035315008496,,Synthetic,1.4365594380069524,0.7525725725725726,0.22751142605574676,0.5884614898795621,0.5944637031900967,0.30566389587200643,0.952923531026241,1723.7909699676245,0.007365611325305519,0.027493714436408453,0.1768147264412313,0.15890380816229388
triangle2.csv,34,k-means++,184,auto,7,0.047073223807672836,,Synthetic,0.509720699978061,0.7343583583583584,0.15120219466815998,0.5251127644074032,0.5357815205045656,0.3330364118662037,0.8377187456956411,1818.620456600031,0.01152168734140298,0.01614910400615603,0.13975295223177295,0.11873336998950652
triangle2.csv,14,random,416,auto,28,0.04662278051029197,,Synthetic,1.1812429600395262,0.7776836836836837,0.3277439124987577,0.646144103809412,0.6497998717086338,0.3362700733141879,0.954171294082742,1979.205074043763,0.0031869209908839033,0.02810808569708782,0.21623763942760246,0.17795467754984176
triangle2.csv,22,k-means++,262,auto,18,0.09681529046702088,,Synthetic,1.0831198110245168,0.7498758758758759,0.2168344454474785,0.5771894653661491,0.5836104790368541,0.3218980842556869,0.8968818344751693,1884.9805882367007,0.011933537803641585,0.021611053951539973,0.17309111389476145,0.14517776117648135
triangle2.csv,6,k-means++,287,full,28,0.07429245583630319,,Synthetic,0.7848813099553809,0.8973273273273273,0.7291625934530771,0.8437547816914208,0.8445512312600537,0.5344940136079906,0.748088256073045,2411.473612985361,0.007854220806379812,0.023567068839233013,0.32537296977023483,0.2340251724419329
triangle2.csv,32,k-means++,340,full,21,0.06540914360046945,,Synthetic,0.8811903740279377,0.7357597597597597,0.1570566535282606,0.5323298014781197,0.5422367384471738,0.3303355598024553,0.8748452401182685,1802.416758389315,0.009291646984798957,0.017191755296794814,0.1439241790720106,0.12231287851752827
triangle2.csv,29,k-means++,162,elkan,23,0.055019533957573315,,Synthetic,0.20670771307777613,0.7401421421421421,0.1758054799961571,0.5440681589953289,0.5529433669163966,0.3291764281101906,0.915966810074081,1812.2617966900737,0.013751013627582069,0.017784049881889197,0.15114572659296066,0.12811751162474197
triangle2.csv,36,k-means++,390,auto,12,0.0816928899159207,,Synthetic,0.1645050949882716,0.7326226226226227,0.1437762729472549,0.5180580676731475,0.5294550124615247,0.33343571884304674,0.8412837437809467,1828.3871787052567,0.005967323497889255,0.015482496540383785,0.13581799287898785,0.115431981854378
triangle2.csv,18,k-means++,214,full,27,0.05123400312515872,,Synthetic,0.15455511200707406,0.7614694694694695,0.2639127597735248,0.6075816208985599,0.6126056789693944,0.3234985502091339,0.9235273166335211,1889.2383689207932,0.008311066456180608,0.025559081499791688,0.1910951557740204,0.1620410052719855
triangle2.csv,39,random,293,elkan,16,0.01691513514745242,,Synthetic,0.04873124696314335,0.7301281281281281,0.13312455466935616,0.5057962132055432,0.5183133205255588,0.33346218999750665,0.8496128301961635,1764.3639621436155,0.01566565089884718,0.015695315289179855,0.13052238698953803,0.11320231018553538
triangle2.csv,4,k-means++,123,auto,9,0.06315060748318863,,Synthetic,0.015016346005722882,0.979025025025025,0.9496723086177556,0.9317194450617268,0.9319599620426681,0.6335369871461057,0.4926003486529671,2360.4663874036514,0.014641180205886018,0.020175620071691217,0.39082822357539176,0.283521557035011
triangle2.csv,16,random,173,elkan,29,0.07156382586273917,,Synthetic,0.037932831910438836,0.7671991991991992,0.2859855162783936,0.6312663946437272,0.6354990905994301,0.3194352378239492,0.968169283261496,1838.6874753218494,0.010032067399569798,0.028963326281050018,0.20227950524645066,0.17208573294711485
triangle2.csv,30,random,207,full,29,0.03712154426774342,,Synthetic,0.0562364689540118,0.7376236236236237,0.16514910667516844,0.5411305495792884,0.5503056231451088,0.3139552543009357,0.9066032178351672,1748.7978382672259,0.01115257898315046,0.019389374529995413,0.14867035233645007,0.1290277949412201
triangle2.csv,34,random,492,elkan,22,0.06024104707482796,,Synthetic,0.043972060084342963,0.7340400400400401,0.14985545464683556,0.5232142138449121,0.5338923661328818,0.3279866439471721,0.8997494754491333,1752.5195020833717,0.019512509272363882,0.01671863572103097,0.13970826748522927,0.11963004381317605
triangle2.csv,37,random,149,elkan,15,0.0554409326999909,,Synthetic,0.03189342597033828,0.7321741741741742,0.1416510375523598,0.5166520938681805,0.5283705532647871,0.31471701031854343,0.9042557546255272,1652.8502560865347,0.010711219901767521,0.017434266882704292,0.13398240403337172,0.11895965177613765
triangle2.csv,29,k-means++,480,full,17,0.0004334125530727579,,Synthetic,0.1613127269083634,0.7399179179179179,0.17495130851796126,0.5430444657701743,0.5519645926644932,0.3445232102359556,0.8437600345688596,1871.6644144229322,0.028352546215610737,0.01732581409535116,0.15120846565761362,0.12702278181246698
triangle2.csv,18,random,92,full,12,0.03674924599104214,,Synthetic,0.02576474694069475,0.7583203203203204,0.2513448933330363,0.6033677836236198,0.6084107245556295,0.3200698732774142,0.9512722115052514,1888.8634205021444,0.009780478188446186,0.026224879486751642,0.19083140542529967,0.1611048629924886
triangle2.csv,12,random,169,elkan,2,0.005971479985161829,,Synthetic,0.0047879560152068725,0.7867767767767768,0.3622267197996069,0.6719504947044296,0.6748993352959739,0.3652639702269836,0.8944171502879996,1955.3251339331507,0.010093472790010126,0.032617685634114296,0.23299885404956774,0.19151051499818908
triangle2.csv,10,random,289,auto,16,0.00022580105716032555,,Synthetic,0.07050243602134287,0.8106686686686687,0.4495614943131546,0.7157787182866904,0.7180022031790555,0.3710629965915906,0.9415752478716716,2117.143282792997,0.006421965845129255,0.03133441523206546,0.2552216936243177,0.2021568860909232
triangle2.csv,3,random,238,full,12,0.08488794930163604,,Synthetic,0.023850482073612508,0.8778358358358358,0.7261515261538927,0.7791129155029278,0.7796851911167004,0.5767285520743265,0.5771651492292112,1457.7065200458499,0.003817630365568468,0.07602495590548178,0.4014902532496747,0.3909007210248019
triangle2.csv,21,random,335,elkan,9,0.061665645859611276,,Synthetic,0.014133224030956624,0.7521661661661662,0.2261280385659159,0.5834646532447761,0.5895462767729398,0.31749806970663724,0.9485683262080118,1821.9074911249093,0.011495232475451957,0.02401778400305141,0.17708078542716124,0.1518163046044985
triangle2.csv,6,k-means++,450,auto,28,0.011745870571753412,,Synthetic,0.060007840977050364,0.8935875875875876,0.7184190026719144,0.8352827437439555,0.836118239608269,0.5332578264673205,0.7676016538653357,2416.418183694713,0.016799042426812,0.02411189911732137,0.3248470369591229,0.2332947455813933
triangle2.csv,10,random,443,full,17,0.07741147831312448,,Synthetic,0.038251581019721925,0.8083423423423424,0.4413102126592173,0.7109302840245721,0.7131734073485659,0.3420240847615239,1.0132655736311738,1958.8294249472024,0.00799375608164274,0.035359645049361385,0.2542373032918459,0.20779227874702294
triangle2.csv,18,random,281,elkan,20,0.06564598006736161,,Synthetic,0.03341621300205588,0.7621821821821821,0.2671988534159473,0.6058368594470358,0.6109076814479559,0.3186274131319484,0.9620893716086542,1831.412010750977,0.009154517451601635,0.02477409369028044,0.1907720640419163,0.16137635712103685
triangle2.csv,31,random,228,auto,13,0.010644650120227202,,Synthetic,0.04492705303709954,0.7353133133133133,0.15532281171491286,0.5338726996625835,0.5433971427630788,0.3309957963994269,0.8519490886760294,1757.8553184216926,0.011393455427276171,0.019474720767068632,0.14622074985543254,0.12689014047465064
triangle2.csv,31,random,219,elkan,29,0.04251008934129784,,Synthetic,0.053853642079047866,0.7362862862862863,0.15967339458907887,0.5357301985809221,0.5452555438525241,0.3306073331696648,0.8769648602027091,1770.0560130040287,0.009476430545691571,0.0181411411507895,0.14616545050035964,0.12523362702385593
triangle2.csv,20,random,389,elkan,19,0.03889328553283195,,Synthetic,0.0662778050173074,0.7537817817817818,0.23278807963511836,0.5910498688280531,0.5967469713526165,0.3290927295747256,0.9019702762174476,1833.345416658516,0.016040103626617716,0.02462700691985479,0.18140279953457866,0.15436466578889005
triangle2.csv,38,random,373,elkan,5,0.024504763779180604,,Synthetic,0.39589958800934255,0.7318338338338338,0.14025472338182512,0.5131861330105886,0.5253138791042049,0.3290167630533221,0.8657482856632835,1760.3119046777304,0.00949742323587697,0.015670589470168358,0.13228892956248756,0.1148361453801612
triangle2.csv,17,random,169,elkan,16,0.06825698630997559,,Synthetic,0.5279115799348801,0.7675935935935936,0.2885436160770356,0.6188036762202722,0.6234877799274355,0.3228913456945263,0.9539653111700862,1818.9646693684522,0.013889566216633559,0.027259635657320383,0.1963388926723008,0.16985923612760506
triangle2.csv,12,k-means++,296,full,10,0.027870740846738202,,Synthetic,0.3572213760344312,0.7906326326326326,0.3767919210597055,0.6733121711546142,0.6762738918526495,0.3479703215188725,0.9570225231257674,2050.739202454009,0.011410750020482708,0.02840588377430094,0.2332119288927965,0.18627006199225735
triangle2.csv,28,random,428,auto,10,0.07188735846502535,,Synthetic,0.16701620409730822,0.7398198198198198,0.1743307043949658,0.5491599209086204,0.5576174128824731,0.3176818254917171,0.9258239908815185,1744.5754768879867,0.010755569511448931,0.01980329081103607,0.15367709092694934,0.1319410598934676
triangle2.csv,13,k-means++,127,elkan,18,0.09916516341653236,,Synthetic,1.151246263994835,0.7844944944944945,0.3534856329148668,0.6643261235222879,0.6675912574948263,0.3419150536500669,0.9445073193148652,2040.9527922471232,0.017387774319638755,0.0281523815420206,0.2241773317198904,0.18201376931187213
triangle2.csv,6,k-means++,476,auto,4,0.0976583477734722,,Synthetic,0.009105112054385243,0.9022322322322324,0.7434454966062701,0.8467974679604477,0.8475876345392924,0.5400427584334784,0.7306394230094462,2389.8768538993218,0.015005860077162585,0.022245108645110995,0.3241687293100694,0.2347336386211387
triangle2.csv,11,random,270,elkan,12,0.05586283369211225,,Synthetic,0.029225541045889262,0.8072332332332333,0.43761338453619225,0.6925460222006039,0.6951651535385254,0.39405975108485,0.9366805181620416,1887.2905423519744,0.00654259234973915,0.035152232761519284,0.24249051977407876,0.20708571494921968
triangle2.csv,7,random,377,elkan,28,0.02903098559575315,,Synthetic,0.3187044970691204,0.8759259259259259,0.6650892714726588,0.8037885248926024,0.8049337718343763,0.5362903943156291,0.7074648372177651,2264.4849531541145,0.010002911247551184,0.028067177800275928,0.30178961336177995,0.2297204014710615
triangle2.csv,11,k-means++,499,auto,7,0.018162838329568456,,Synthetic,0.07275180995929986,0.7965645645645646,0.3986307643114958,0.6925763442655831,0.6951648910262695,0.3810246205017495,0.878098670736859,2110.594182795157,0.010241039709817368,0.031045299571429614,0.24312471593160234,0.1941712178514512
triangle2.csv,13,k-means++,352,full,19,0.032462393844432315,,Synthetic,0.2097109449096024,0.7822222222222223,0.34540477625190125,0.6562670003229025,0.6596024731212272,0.3723957541789704,0.8563536878455528,2027.911192029453,0.011202361985003264,0.029610479370564418,0.22404814601030187,0.18371421357814746
triangle2.csv,30,random,471,auto,12,0.02145138743422672,,Synthetic,0.8223222970264032,0.7359739739739741,0.1583592399118619,0.5365749448739952,0.5457609149670838,0.3166384801635473,0.8927977099885424,1748.833995863312,0.007851759654451264,0.019923684334802447,0.14858496952361386,0.12872660303919808
triangle2.csv,37,random,330,auto,2,0.01159229152844162,,Synthetic,0.1251368159428239,0.7303443443443444,0.1338682656662084,0.5132109780020727,0.5248947156306211,0.3344995362946038,0.8403825721443373,1763.302704193499,0.020274184466176102,0.01621607434935225,0.1339467032801684,0.1143867498263455
triangle2.csv,27,k-means++,279,full,25,0.07661552185832382,,Synthetic,1.509502103086561,0.7403523523523523,0.17685195293833506,0.5508312153907959,0.5589742813946212,0.3262597259814557,0.890293463561027,1811.9621755709302,0.010307669613446957,0.019715495633491082,0.15652667915324586,0.13251793176731505
triangle2.csv,29,k-means++,51,full,28,0.04543567686696287,,Synthetic,1.3940286710858345,0.7395775775775776,0.17345867558893324,0.5428510475102768,0.5517386997264856,0.3308218526129442,0.8802007646983159,1832.125726926148,0.002534008748240696,0.017797394666243468,0.15118338374517,0.12762819710472184
triangle2.csv,31,k-means++,367,elkan,16,0.04973754239137638,,Synthetic,1.312413954990916,0.7361781781781782,0.15897140561881695,0.5350225656459192,0.5445760986487449,0.3325373707315182,0.8551540193904621,1844.8680558920025,0.010042556354446622,0.017594805203847784,0.14629203313221728,0.12373026140820333
triangle2.csv,7,k-means++,489,full,18,0.04472853772657145,,Synthetic,0.8055641270475462,0.8753993993993994,0.6636716764358547,0.7999407724502267,0.8011084813028019,0.5353323943284295,0.7151891805605622,2271.929848183605,0.004417520994310342,0.027833336188082012,0.30208044668875184,0.2293890976036405
triangle2.csv,21,random,145,full,2,0.016466198963505603,,Synthetic,0.07490785396657884,0.753013013013013,0.22914180828599706,0.5903362187934107,0.5963100848747378,0.3183869294721457,0.8975397052743197,1821.3222178676174,0.013532879534997651,0.02418866279598088,0.1770757310275709,0.15246424495819386
triangle2.csv,13,random,270,auto,4,0.03815338356243842,,Synthetic,0.2768547680461779,0.7837797797797798,0.35107084679680617,0.6607327604059671,0.6640279775183043,0.3584420089189574,0.927613774484758,1839.130647515928,0.0072370457945336465,0.032212721535843925,0.22396910520997665,0.1891811443903588
triangle2.csv,37,random,476,full,9,0.07846447790275099,,Synthetic,0.02935184491798282,0.7318158158158158,0.14020360278631924,0.5136171076630023,0.5253606250855279,0.3059070935454445,0.9034796356674089,1666.1435523683767,0.011612410802169137,0.017835635831811046,0.13396615544745516,0.11953113437400482
triangle2.csv,27,random,180,full,14,0.007455868764879159,,Synthetic,0.19671817694325,0.7411531531531531,0.180463861111832,0.5503199490256532,0.5584865768279862,0.3288518133618856,0.8716489217218629,1847.5266737969253,0.005354878899802135,0.019667368385815426,0.15662911790327344,0.1333914708681587
triangle2.csv,8,random,489,full,26,0.02037832887713286,,Synthetic,0.5455677580321208,0.8363683683683684,0.5380416317208961,0.763375348528928,0.7648962899523293,0.4363025543722577,0.8681728295906286,2204.6560969329958,0.016198701056984118,0.03471903465830198,0.2836676060120508,0.2203118547114266
