dataset,n_clusters,init,max_iter,algorithm,n_init,tol,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
tae_RL.csv,33,random,455,full,3,0.04463534666536916,None,Real,0.006368279457092285,0.668993288590604,0.025924402515619525,0.484161599207499,0.10047082818140497,0.20574709979867917
tae_RL.csv,3,random,127,full,3,0.05176602019997115,None,Real,0.0058726295828819275,0.5298434004474273,0.0015182628941976977,0.27966980138366354,0.003082868149905775,0.016214425790156514
tae_RL.csv,33,k-means++,80,auto,27,0.05510354622058106,None,Real,0.19426065310835838,0.665234899328859,0.017872574612581595,0.5321193748501825,0.0890240232495653,0.19560132347635154
tae_RL.csv,26,k-means++,219,full,9,0.09587544203449982,None,Real,0.06184360384941101,0.6673825503355705,0.029923562718354908,0.5194611014181435,0.10889073857376583,0.19269816263585504
tae_RL.csv,31,k-means++,221,elkan,23,0.08829270388070884,None,Real,0.15657813102006912,0.6658612975391499,0.023306780228723557,0.519308839638466,0.09561827367495157,0.1962740454342959
tae_RL.csv,2,random,361,full,27,0.017079669651212104,None,Real,0.041045647114515305,0.42416107382550333,0.015398375346475836,0.3597392341277302,0.0428301100765055,0.051542634369912375
tae_RL.csv,20,k-means++,208,full,23,0.08729602458979469,None,Real,0.12729789316654205,0.6621029082774049,0.033425003049981535,0.472947400059488,0.09941183519165041,0.16757348364463823
tae_RL.csv,35,k-means++,340,auto,6,0.014267539360497525,None,Real,0.047018539160490036,0.6682774049217002,0.0215258652660091,0.539830458220922,0.10163280896413734,0.2124945141412864
tae_RL.csv,16,k-means++,52,auto,5,0.05084260604817983,None,Real,0.019047316163778305,0.6626398210290828,0.03950290594842367,0.4441729840789846,0.10522661871719613,0.1588069701370745
tae_RL.csv,33,random,357,elkan,21,0.09924199371608798,None,Real,0.019270621240139008,0.6677404921700224,0.025398497626244205,0.5094280850442838,0.11101228790745782,0.21507543458721468
tae_RL.csv,4,k-means++,353,elkan,17,0.052578331551767075,None,Real,0.02339021861553192,0.607069351230425,0.08816132051694704,0.3105121011630401,0.08553439387713625,0.1013882258180094
tae_RL.csv,11,random,110,full,13,0.027823065383340503,None,Real,0.022671908140182495,0.643758389261745,0.02964029095212138,0.410001314974017,0.08900698640181401,0.12904042844732588
tae_RL.csv,25,k-means++,437,elkan,4,0.042057974472252076,None,Real,0.022474296391010284,0.6645190156599553,0.02505393958835917,0.479440440142304,0.10496002816676296,0.18729689077432357
tae_RL.csv,3,random,99,full,27,0.06071978719561836,None,Real,0.0418219268321991,0.5051454138702461,0.04595196109861798,0.36329903635697147,0.06589920432937957,0.07959233610878805
tae_RL.csv,9,random,138,elkan,26,0.09950817939845662,None,Real,0.02189606800675392,0.6531543624161074,0.0682095406989374,0.38303138186267977,0.11904836669370528,0.15060909957278165
tae_RL.csv,29,k-means++,435,full,2,0.06222270269014085,None,Real,0.016401872038841248,0.6632662192393736,0.02522889658266917,0.499505399332385,0.09666088810729512,0.1934259113377323
tae_RL.csv,8,random,206,full,28,0.04030151441408584,None,Real,0.04578610137104988,0.6471588366890381,0.06494509964176444,0.35557513977251376,0.10245849690576868,0.1318964483935529
tae_RL.csv,37,k-means++,391,elkan,17,0.07528474378880749,None,Real,0.13707605749368668,0.6676510067114094,0.022414721457108818,0.5360574745819782,0.10699486495270351,0.22243697361087608
tae_RL.csv,5,random,60,full,19,0.043946620201667855,None,Real,0.03104441612958908,0.6318568232662193,0.07915302657015155,0.3059748879811131,0.09576786512074512,0.11435632396284622
tae_RL.csv,4,random,87,elkan,17,0.04644107337357345,None,Real,0.012825831770896912,0.5971364653243848,0.05361420376757102,0.2854589275230906,0.055751227948601524,0.07186400044740875
tae_RL.csv,19,random,145,elkan,7,0.09906234193783932,None,Real,0.007009200751781464,0.6613870246085011,0.031207498399252426,0.4699002156693232,0.09871415285191397,0.16327456383106886
tae_RL.csv,8,k-means++,455,full,19,0.030725282604171653,None,Real,0.06015069782733917,0.647337807606264,0.06130708938233738,0.37459415710173477,0.10923338895964847,0.13755974976909252
tae_RL.csv,32,k-means++,418,full,8,0.05054407416792148,None,Real,0.0648239478468895,0.6668456375838926,0.02119157952121665,0.5168574208829338,0.092065426643095,0.1942613410866293
tae_RL.csv,28,k-means++,316,elkan,25,0.039057963776131695,None,Real,0.1583825834095478,0.665682326621924,0.024877810181314738,0.5080324656055156,0.10021419303891331,0.19172111651655482
tae_RL.csv,4,k-means++,215,auto,6,0.029089055802200045,None,Real,0.008510351181030273,0.607069351230425,0.08816132051694704,0.3105121011630401,0.08553439387713625,0.1013882258180094
tae_RL.csv,38,k-means++,342,full,4,0.044447565352990374,None,Real,0.03845081105828285,0.6662192393736018,0.015721582441480385,0.5320775289363118,0.07884382840205448,0.20099679037342394
tae_RL.csv,13,random,157,full,29,0.0997213565842816,None,Real,0.0467187874019146,0.6621923937360179,0.0580156832203583,0.39741387175700454,0.12840127279475974,0.17264664844857255
tae_RL.csv,14,k-means++,280,auto,24,0.011656874448792697,None,Real,0.08274374529719353,0.6636241610738255,0.05555836468801044,0.44506519029810193,0.12367182323525108,0.17079146674678058
tae_RL.csv,10,k-means++,333,auto,9,0.09843462857005973,None,Real,0.023091085255146027,0.6449217002237136,0.034499721121825346,0.39632550723113563,0.08748964980747405,0.12318948564995608
tae_RL.csv,31,random,66,full,8,0.06044478684867513,None,Real,0.014778845012187958,0.6678299776286354,0.02819166282456397,0.4746734667571809,0.10313937950948715,0.20332942448339109
tae_RL.csv,34,random,229,full,26,0.041518236425916996,None,Real,0.04318323731422424,0.6672930648769575,0.022594031744072127,0.5360623589615559,0.10097234156373064,0.20889481029140614
tae_RL.csv,12,random,173,elkan,16,0.05441444296798878,None,Real,0.015536028891801834,0.6566442953020134,0.04774722581556699,0.411766296554428,0.10933661198997091,0.15075008072738003
tae_RL.csv,2,random,76,auto,12,0.09455995573425377,None,Real,0.005797978490591049,0.44456375838926177,0.019489593707451434,0.3291792487553329,0.035928300617734214,0.0442820598235281
tae_RL.csv,12,k-means++,252,auto,2,0.00018008103807117857,None,Real,0.006450839340686798,0.6591498881431768,0.05115156855912987,0.4106458392225748,0.11731443290235453,0.15797127309750203
tae_RL.csv,10,k-means++,458,full,9,0.0338184001091702,None,Real,0.03269575163722038,0.6536912751677852,0.0523501064371629,0.39572041261436064,0.11179626089667255,0.1461231292629315
tae_RL.csv,11,random,305,full,13,0.01284994180738966,None,Real,0.022493679076433182,0.6536017897091723,0.04061248943132752,0.37631538994343916,0.09134703162129025,0.12921242496236207
tae_RL.csv,30,random,247,full,17,0.09610983396785966,None,Real,0.028420336544513702,0.6680089485458613,0.028367176421433604,0.4855962370735455,0.09346961907139024,0.19132388542407278
tae_RL.csv,39,k-means++,147,elkan,11,0.02458508010146662,None,Real,0.09324092790484428,0.6686353467561521,0.020281516955871784,0.5279157624492713,0.10688254021367272,0.2270911821260089
tae_RL.csv,16,k-means++,422,full,20,0.0850887652951786,None,Real,0.09443830326199532,0.6571812080536913,0.035644944531832694,0.46114229178138316,0.10040966673499978,0.15559885286884753
tae_RL.csv,14,random,59,elkan,12,0.03278056536383327,None,Real,0.013345494866371155,0.6585234899328859,0.04049497407272238,0.4350203107524615,0.10861348174476593,0.1561597822524099
tae_RL.csv,2,random,307,full,13,0.04583726164732807,None,Real,0.020267903804779053,0.42416107382550333,0.015398375346475836,0.3597392341277302,0.0428301100765055,0.051542634369912375
tae_RL.csv,30,k-means++,306,auto,14,0.015205501393102285,None,Real,0.09318456798791885,0.6665771812080536,0.024701139115283804,0.5162746271330562,0.10178832755798638,0.19814201080848234
tae_RL.csv,2,random,93,full,28,0.04252060374403601,None,Real,0.04184781014919281,0.42416107382550333,0.015398375346475836,0.3597392341277302,0.0428301100765055,0.051542634369912375
dim128.csv,10,random,242,auto,25,0.0507302276873411,None,Synthetic,0.04525923728942871,0.9452743456278586,0.6654243024871428,0.6133780755645336,0.8861996677117275,0.8893549392267236
dim128.csv,38,k-means++,69,auto,5,0.08916818161005152,None,Synthetic,0.155663400888443,0.9970636227816961,0.9740160554551838,0.5865280877625558,0.9771363111583206,0.9786053556544271
dim128.csv,24,random,493,auto,29,0.02823533863726682,None,Synthetic,0.13237585127353668,0.9969354551767278,0.9728549080569466,0.7483051752691484,0.9822931915509729,0.98325986769493
dim128.csv,8,random,201,full,6,0.07681737703681482,None,Synthetic,0.05134997144341469,0.9139325838397867,0.5495004012200095,0.491573985912579,0.8297040727723932,0.8335340566866056
dim128.csv,34,random,466,auto,13,0.010675405538610952,None,Synthetic,0.050915561616420746,0.9957723819853735,0.9622112920347414,0.5524805139342551,0.9713807970569309,0.9732773577310124
dim128.csv,38,k-means++,83,elkan,24,0.09396890802787414,None,Synthetic,0.6735291071236134,0.9963845257702969,0.9678372685257962,0.6234017012431393,0.9734861367482348,0.9752469756974464
dim128.csv,19,random,53,full,3,0.03233108482362893,None,Synthetic,0.021436404436826706,0.9904505569551968,0.9210460698171455,0.7600067332219508,0.9736522937290204,0.9748876166366996
dim128.csv,21,k-means++,297,full,18,0.05503250229683002,None,Synthetic,0.7148648872971535,0.9994012468603719,0.9947960337071798,0.857587441487219,0.9952625949131352,0.9954858755512672
dim128.csv,24,random,118,auto,16,0.030280032073964156,None,Synthetic,0.09294341504573822,0.9910894820307105,0.9266683120818999,0.699407160042574,0.9747938385497141,0.9760219751103629
dim128.csv,29,k-means++,256,elkan,2,0.022742658530589488,None,Synthetic,0.16592049226164818,0.9971937033359923,0.97519217439701,0.5375923752529954,0.9817554660043556,0.9828020487377992
dim128.csv,14,k-means++,446,elkan,14,0.07887620483913045,None,Synthetic,0.5046299695968628,0.984329119105964,0.8788235490086118,0.8574921422803164,0.9664421731628782,0.967709297904515
dim128.csv,24,random,430,auto,8,0.0686909170967378,None,Synthetic,0.07029520720243454,0.997733155046456,0.9800444017431795,0.7089940175422554,0.9859174815824328,0.986668979531912
dim128.csv,26,k-means++,54,elkan,6,0.003760807119909686,None,Synthetic,0.2405363768339157,0.9976432464280454,0.9792385053495027,0.7947055632763441,0.9854197194315021,0.986202351023235
dim128.csv,39,k-means++,103,elkan,6,0.05583187276404809,None,Synthetic,0.1711743287742138,0.9957111676068813,0.961645723844516,0.4689212809733905,0.9707558381841365,0.9727234243369134
dim128.csv,27,k-means++,137,elkan,6,0.014823134778978647,None,Synthetic,0.14202998578548431,0.9986934556090544,0.9885827961867129,0.6748236617891249,0.9895893322797629,0.9901382447787596
dim128.csv,35,random,247,elkan,28,0.06758735662855557,None,Synthetic,0.12236654385924339,0.9963175725438209,0.9672245455037948,0.5760725025905908,0.9741010664545093,0.9757825807377403
dim128.csv,32,k-means++,225,auto,20,0.012134190904694558,None,Synthetic,1.191365011036396,0.9973314356876001,0.9764348944574854,0.6635276035998534,0.9806517669896568,0.9818102837118423
dim128.csv,21,k-means++,420,full,12,0.07753464825992817,None,Synthetic,0.5565220974385738,0.9994050727590277,0.9948294366440342,0.870188801079622,0.9952684595162888,0.9954914664162108
dim128.csv,20,random,141,full,16,0.00988672954543141,None,Synthetic,0.09479586780071259,0.9993017734953219,0.9939268731411067,0.8181481239098283,0.9949468637254774,0.9951845132117894
dim128.csv,20,random,297,auto,15,0.07647701807341654,None,Synthetic,0.07833001017570496,0.989930234738012,0.9164288528996146,0.7072208327283078,0.9704997588589348,0.9719523015110596
dim128.csv,22,k-means++,474,auto,11,0.09878713854174413,None,Synthetic,0.45927028730511665,0.9992845569513709,0.9937763076102932,0.840069965247636,0.9943193517038434,0.9945924103586528
dim128.csv,7,k-means++,174,auto,28,0.006355604091073291,None,Synthetic,2.0339427553117275,0.851126631506658,0.39511665699022924,0.43424457017852935,0.7596736894412783,0.7646169932481854
dim128.csv,29,k-means++,488,full,4,0.08430148574036629,None,Synthetic,0.08573560044169426,0.997800108272932,0.9806438110788577,0.759853487873019,0.9843575531691888,0.9852365947807605
dim128.csv,7,random,367,auto,10,0.04962766676964172,None,Synthetic,0.0682205818593502,0.874632952847712,0.44406835788863663,0.42195884311464654,0.7790860358696192,0.7835337231024394
dim128.csv,4,random,485,full,18,0.09329555560200423,None,Synthetic,0.039060015231370926,0.8043588463385193,0.31862423912010523,0.2531965566678637,0.6578004350746982,0.6614891208419753
dim128.csv,24,random,316,elkan,25,0.03450702336584081,None,Synthetic,0.07539661601185799,0.9984964218282822,0.9868411556547152,0.7184386712814247,0.989709726990181,0.9902381697055475
dim128.csv,31,k-means++,404,full,17,0.0629701822056968,None,Synthetic,0.6252375617623329,0.9978766262460473,0.9813280925115543,0.6852159975970922,0.9837454875951063,0.9846860664714263
dim128.csv,27,random,272,full,8,0.013231289345718511,None,Synthetic,0.0686856135725975,0.9953840532718129,0.9586142423161655,0.6170966097847627,0.9748236652154942,0.9763052311806968
dim128.csv,23,k-means++,110,auto,15,0.04452454947647867,None,Synthetic,0.4211074858903885,0.9976069003908156,0.9789123996371433,0.7962022397271016,0.9870579274838863,0.9877171263450276
dim128.csv,27,k-means++,112,auto,10,0.0517768408804152,None,Synthetic,0.23648777231574059,0.9979799255097531,0.9822505926721589,0.7516202826525409,0.9859644321457499,0.9867284019894734
dim128.csv,38,k-means++,88,elkan,5,0.02524518589890567,None,Synthetic,0.13278687372803688,0.9966064278923316,0.9698634400855195,0.5868411360034189,0.9747467287810616,0.9764037325939496
dim128.csv,31,random,477,elkan,15,0.07138255725075832,None,Synthetic,0.08107954636216164,0.996983278909925,0.9732884422742563,0.5824255121845895,0.9794877681204155,0.9807168577227136
dim128.csv,3,k-means++,316,auto,14,0.09806050042942029,None,Synthetic,0.5154343768954277,0.6789917991862313,0.19152226044119403,0.19718216569604122,0.5355213778557917,0.5391599474832893
dim128.csv,14,k-means++,404,elkan,9,0.031323358292307195,None,Synthetic,0.3108886033296585,0.984329119105964,0.8788235490086118,0.8574921422803164,0.9664421731628783,0.9677092979045152
dim128.csv,5,k-means++,114,elkan,5,0.03832946853953338,None,Synthetic,0.24305371940135956,0.827987596436558,0.354327684377211,0.3113622008883762,0.7013401435142708,0.7055468849135994
dim128.csv,37,k-means++,184,elkan,7,0.08244324373201317,None,Synthetic,0.20070356503129005,0.9954854395861908,0.9595554903336436,0.645783136434614,0.9708947862350596,0.9728090042156838
dim128.csv,2,random,309,full,28,0.018543826270966807,None,Synthetic,0.07116156443953514,0.28073105271514465,0.03616935803959963,0.16346751635440449,0.2357520951105542,0.23940127863985952
dim128.csv,18,k-means++,227,full,6,0.08485594125424582,None,Synthetic,0.23875002562999725,0.9997608813340143,0.9979274190666263,0.9410006096337988,0.9981060801031609,0.998190004009058
dim128.csv,7,random,395,elkan,12,0.09179274780305825,None,Synthetic,0.043461598455905914,0.8748778103616813,0.44462540716612375,0.4286936204757796,0.7793819422156111,0.7838216089117738
dim128.csv,15,k-means++,266,elkan,20,0.05944310168955501,None,Synthetic,1.7062264308333397,0.992164559552982,0.9360123846997356,0.9167177362728602,0.9834469228031264,0.9841111795363774
dim128.csv,7,k-means++,144,full,13,0.047417929154944714,None,Synthetic,0.25667598098516464,0.8435360485736093,0.3810144705220637,0.4384578175953555,0.7612214630554778,0.766104064574476
dim128.csv,5,random,347,elkan,18,0.05408991413295916,None,Synthetic,0.09320096671581268,0.7651816441034294,0.2695675286907033,0.30795550622040047,0.6558306194543874,0.6609026012303709
dim128.csv,8,random,462,auto,8,0.011497976187909431,None,Synthetic,0.027698010206222534,0.8904262624987327,0.4823123309048657,0.49263730591823346,0.8148217340060133,0.8190451367148172
dim128.csv,39,k-means++,297,full,3,0.09199911716754783,None,Synthetic,0.07712283730506897,0.9952252784775985,0.9571371938543651,0.6099519219639286,0.9679046782117111,0.9701172611959438
dim128.csv,16,k-means++,313,full,14,0.022208750505544883,None,Synthetic,1.0728356912732124,1.0,1.0,0.973933162235757,1.0,1.0
dim128.csv,13,random,122,full,23,0.0986725535900109,None,Synthetic,0.13031596690416336,0.968658238211928,0.780924225921892,0.7872761264201948,0.9421698997414706,0.9442296916564569
dim128.csv,38,random,129,full,15,0.026844542677161683,None,Synthetic,0.14165715500712395,0.9943931455199683,0.9493352588014357,0.5077307039304915,0.9640386907685699,0.9665731570722067
dim128.csv,39,random,127,elkan,11,0.056865613823584585,None,Synthetic,0.08377587422728539,0.9933964989201401,0.9398543954915374,0.5300918794823268,0.9587484321948403,0.9617840285692931
dim128.csv,9,k-means++,311,auto,6,0.007690484786371396,None,Synthetic,0.11610550060868263,0.9216455955298201,0.5748212511445772,0.5573475815285113,0.8504677968391418,0.8542723616790825
dim128.csv,20,random,356,auto,15,0.07809016786237355,None,Synthetic,0.09162313118577003,0.9991716929410257,0.9927882867158739,0.8685741265570265,0.9941429891602579,0.9944221956097281
dim128.csv,20,k-means++,261,auto,14,0.015290159382721406,None,Synthetic,0.6027998439967632,0.9995198497187008,0.9958306198255097,0.8482157454659016,0.9962086349174394,0.9963837702871852
dim128.csv,17,random,77,auto,10,0.04241001769971992,None,Synthetic,0.06706352904438972,0.9919235279376685,0.9339299834102398,0.8275498508939592,0.9815218851152206,0.9822989052605071
dim128.csv,24,k-means++,181,full,20,0.0013374636792674694,None,Synthetic,0.8964137434959412,0.9989287483763842,0.9906557421971337,0.7577713964193935,0.9917342108944021,0.9921510105074973
dim128.csv,9,k-means++,477,auto,29,0.06305598362119251,None,Synthetic,1.319399669766426,0.9297258934908074,0.6034208884098259,0.5578790790757368,0.8586641095645295,0.8622215271034892
dim128.csv,14,k-means++,471,auto,13,0.08692517030729197,None,Synthetic,0.7365255318582058,0.984329119105964,0.8788235490086118,0.8574921422803164,0.9664421731628783,0.9677092979045152
dim128.csv,25,random,243,full,29,0.09066645524658382,None,Synthetic,0.13460562005639076,0.9975150788230771,0.9780877372030311,0.7078642881649928,0.9843164009265057,0.9851763439628303
dim128.csv,26,random,369,elkan,17,0.030271289886586023,None,Synthetic,0.13748907297849655,0.9983376470340677,0.9854338610858631,0.7119139221532543,0.9878626968592451,0.9885131378745652
dim128.csv,33,random,455,full,3,0.04463534666536916,None,Synthetic,0.07229505851864815,0.9954797007382071,0.9595022521756188,0.5352062670413071,0.9706903386478088,0.9726137969398273
dim128.csv,3,random,127,full,3,0.05176602019997115,None,Synthetic,0.0964602679014206,0.710455989731288,0.21631286653418394,0.1904003822070178,0.5540066616493228,0.5574507897796296
dim128.csv,33,k-means++,80,auto,27,0.05510354622058106,None,Synthetic,0.6852583512663841,0.9979741866617695,0.9821993811862337,0.6479189586041674,0.9838923975771655,0.984830806614664
dim128.csv,26,k-means++,219,full,9,0.09587544203449982,None,Synthetic,0.2422696314752102,0.9988082325687275,0.9895949222919078,0.7822878950760255,0.9905301439848887,0.9910206558783541
dim128.csv,31,k-means++,221,elkan,23,0.08829270388070884,None,Synthetic,0.6039816215634346,0.9970444932884173,0.9738428965177234,0.6704011013106664,0.9804445651129448,0.9815924436563425
dim128.csv,2,random,361,full,27,0.017079669651212104,None,Synthetic,0.1048303171992302,0.5304857169638434,0.1095332613824778,0.13859006714020397,0.38247708613100817,0.3851384561033344
dim128.csv,20,k-means++,208,full,23,0.08729602458979469,None,Synthetic,1.2505703046917915,0.9995198497187008,0.9958306198255097,0.8327996510759592,0.9962086349174394,0.9963837702871852
dim128.csv,35,k-means++,340,auto,6,0.014267539360497525,None,Synthetic,0.1747085154056549,0.9976547241240127,0.9793414480623707,0.6326523120020784,0.9813610858094942,0.9824901120278838
dim128.csv,16,k-means++,52,auto,5,0.05084260604817983,None,Synthetic,0.09981291741132736,1.0,1.0,0.973933162235757,1.0,1.0
dim128.csv,33,random,357,elkan,21,0.09924199371608798,None,Synthetic,0.10778070613741875,0.9964285236048382,0.9682395667370589,0.5904767552391857,0.9752934745687847,0.976864504582894
dim128.csv,4,k-means++,353,elkan,17,0.052578331551767075,None,Synthetic,0.5758713260293007,0.8046037038524887,0.3189677826246912,0.25230271946235844,0.6579643662408,0.6616507654591646
dim128.csv,11,random,110,full,13,0.027823065383340503,None,Synthetic,0.11297419294714928,0.929481035976838,0.6025206716934397,0.6640623728019995,0.8856379712747096,0.8892033371469692
dim128.csv,25,k-means++,437,elkan,4,0.042057974472252076,None,Synthetic,0.26496561616659164,0.9988101455180554,0.9896117759914489,0.7586381261491761,0.9907877173801123,0.991260815049719
dim128.csv,3,random,99,full,27,0.06071978719561836,None,Synthetic,0.09412089735269547,0.5936589555679259,0.13888037154067798,0.19636882943145942,0.4862155692118848,0.49039646900906947
dim128.csv,9,random,138,elkan,26,0.09950817939845662,None,Synthetic,0.05085942521691322,0.9138101550828021,0.5491129283693884,0.5568193219730712,0.8452609466760215,0.849217777119367
dim128.csv,29,k-means++,435,full,2,0.06222270269014085,None,Synthetic,0.07648473978042603,0.9966083408416594,0.9698808766410343,0.6191073894710616,0.9793754023541519,0.980573362899973
dim128.csv,8,random,206,full,28,0.04030151441408584,None,Synthetic,0.10118798166513443,0.9060971433927687,0.5255495108505378,0.48706369570838787,0.8243228651801284,0.828294416125926
dim128.csv,37,k-means++,391,elkan,17,0.07528474378880749,None,Synthetic,0.43881217762827873,0.9970731875283355,0.9741026156492215,0.6362254062860754,0.9778582964272212,0.9792564945711283
dim128.csv,5,random,60,full,19,0.043946620201667855,None,Synthetic,0.050905492156744,0.8281100251935426,0.3545271434465018,0.31251220994085505,0.7014073481729108,0.7056129095866683
dim128.csv,4,random,87,elkan,17,0.04644107337357345,None,Synthetic,0.02340371534228325,0.8043588463385193,0.31862423912010523,0.2531965566678637,0.6578004350746982,0.6614891208419753
dim128.csv,19,random,145,elkan,7,0.09906234193783932,None,Synthetic,0.018472541123628616,0.9909670532737258,0.9255950150293077,0.8206081600540799,0.9761292068819571,0.9772188482998054
dim128.csv,8,k-means++,455,full,19,0.030725282604171653,None,Synthetic,0.9007540158927441,0.9062195721497533,0.5259109488097226,0.4963561039963616,0.824424004308422,0.8283928540707838
dim128.csv,32,k-means++,418,full,8,0.05054407416792148,None,Synthetic,0.18680649995803833,0.9976489852760291,0.979289978987499,0.6727397000370632,0.9823709460463514,0.9834089335928854
dim128.csv,28,k-means++,316,elkan,25,0.039057963776131695,None,Synthetic,0.6620251573622227,0.9985748527507254,0.9875350606319243,0.6830299895834693,0.9886421920125829,0.989251566110363
dim128.csv,4,k-means++,215,auto,6,0.029089055802200045,None,Synthetic,0.2522725276648998,0.7889328229584527,0.29797016023290973,0.2502042095955659,0.645708169909025,0.6495699107433087
dim128.csv,38,k-means++,342,full,4,0.044447565352990374,None,Synthetic,0.09679542854428291,0.9967250307506604,0.9709435251451948,0.6100868430825879,0.975819832359174,0.9773771492699946
dim128.csv,13,random,157,full,29,0.0997213565842816,None,Synthetic,0.11122852191329002,0.9766161074159306,0.8281680776912138,0.7882218987770204,0.9491076507422342,0.9509043604006246
dim128.csv,14,k-means++,280,auto,24,0.011656874448792697,None,Synthetic,1.578202448785305,0.984329119105964,0.8788235490086118,0.8574921422803164,0.9664421731628783,0.9677092979045152
dim128.csv,10,k-means++,333,auto,9,0.09843462857005973,None,Synthetic,0.8129761666059494,0.937316476423856,0.6324518228782909,0.6203751712532257,0.8784674592689272,0.8818713098383808
dim128.csv,31,random,66,full,8,0.06044478684867513,None,Synthetic,0.08462445810437202,0.9948618181053002,0.9537420596325146,0.5550267792563596,0.9697376797408994,0.9716777076891296
dim128.csv,34,random,229,full,26,0.041518236425916996,None,Synthetic,0.1231016032397747,0.9973964759647481,0.9770208135723566,0.44320408948692025,0.9802028418084507,0.9814121809246025
dim128.csv,12,random,173,elkan,16,0.05441444296798878,None,Synthetic,0.08525007590651512,0.968658238211928,0.780924225921892,0.7264650985167234,0.9310016353606069,0.9332636316186944
dim128.csv,2,random,76,auto,12,0.09455995573425377,None,Synthetic,0.056993044912815094,0.4911860859717687,0.09419688682031019,0.14000168450499703,0.3629893842730898,0.3657709379513062
dim128.csv,12,k-means++,252,auto,2,0.00018008103807117857,None,Synthetic,0.22338047251105309,0.968658238211928,0.780924225921892,0.73786493720116,0.9310016353606069,0.9332636316186944
dim128.csv,10,k-means++,458,full,9,0.0338184001091702,None,Synthetic,0.9795651026070118,0.9452743456278586,0.6654243024871428,0.619197590648186,0.8861996677117275,0.8893549392267236
dim128.csv,11,random,305,full,13,0.01284994180738966,None,Synthetic,0.07944429665803909,0.945151916870874,0.6648957405644443,0.6711746514650666,0.8979521480189621,0.9010889391738701
dim128.csv,30,random,247,full,17,0.09610983396785966,None,Synthetic,0.11333156749606133,0.9936585729780604,0.9423620389922974,0.6024506891842676,0.9669324475828764,0.9690025143786316
dim128.csv,39,k-means++,147,elkan,11,0.02458508010146662,None,Synthetic,0.3050995357334614,0.9964878250340027,0.9687813582110718,0.5997012805360803,0.9740001684796583,0.9757126563355589
dim128.csv,16,k-means++,422,full,20,0.0850887652951786,None,Synthetic,1.4298825562000275,1.0,1.0,0.973933162235757,1.0,1.0
dim128.csv,14,random,59,elkan,12,0.03278056536383327,None,Synthetic,0.045988716185092926,0.9762564729422882,0.8253962491619417,0.7403148849092699,0.9472640093872899,0.9492065731705269
dim128.csv,2,random,307,full,13,0.04583726164732807,None,Synthetic,0.07368747517466545,0.4911860859717687,0.09419688682031019,0.14675873996746736,0.3629893842730899,0.36577093795130633
dim128.csv,30,k-means++,306,auto,14,0.015205501393102285,None,Synthetic,0.336590901017189,0.9974596032925683,0.9775889359673704,0.6931905140826644,0.9826775413007942,0.9836689379538484
dim128.csv,2,random,93,full,28,0.04252060374403601,None,Synthetic,0.127913448959589,0.5541144670618819,0.11975862010308401,0.1401250458079638,0.39371881589435154,0.39631207213516356
dim512.csv,10,random,242,auto,25,0.0507302276873411,None,Synthetic,0.10843909904360771,0.937316476423856,0.6324518228782909,0.6132645729699002,0.8784674592689272,0.8818713098383808
dim512.csv,38,k-means++,69,auto,5,0.08916818161005152,None,Synthetic,0.22903143242001534,0.9971650090960741,0.9749329403252971,0.5421041389161739,0.9778006764998434,0.9792164714577841
dim512.csv,24,random,493,auto,29,0.02823533863726682,None,Synthetic,0.24894613027572632,0.9990416123867295,0.9916474366693474,0.7449247737871602,0.9924177357653561,0.9927963586502419
dim512.csv,8,random,201,full,6,0.07681737703681482,None,Synthetic,0.08404447883367538,0.867164798671648,0.4275735095034386,0.4794867738866446,0.7921257878875334,0.7969991889840451
dim512.csv,34,random,466,auto,13,0.010675405538610952,None,Synthetic,0.14364948123693466,0.9963060948478536,0.9671194429723415,0.5774981098472046,0.9745350660123914,0.9761647100322857
dim512.csv,38,k-means++,83,elkan,24,0.09396890802787414,None,Synthetic,0.8068406023085117,0.9967518120412509,0.9711871395332103,0.41547093870365714,0.9760794067384441,0.9776176466646527
dim512.csv,19,random,53,full,3,0.03233108482362893,None,Synthetic,0.06775861606001854,0.9665444292046148,0.763079493949235,0.6080433250967247,0.9302242727282031,0.9332738995629082
dim512.csv,21,k-means++,297,full,18,0.05503250229683002,None,Synthetic,0.6146297343075275,0.9993974209617161,0.9947626288224363,0.8298211202404979,0.9952567772877347,0.9954803294791076
dim512.csv,24,random,118,auto,16,0.030280032073964156,None,Synthetic,0.1768532507121563,0.9980736600268195,0.9830864063690513,0.7281262339405069,0.98724084943863,0.9879165755534256
dim512.csv,29,k-means++,256,elkan,2,0.022742658530589488,None,Synthetic,0.272888895124197,0.9983338211354119,0.98539990800808,0.5963971189037036,0.9869969610907293,0.9877129064906046
dim512.csv,14,k-means++,446,elkan,14,0.07887620483913045,None,Synthetic,1.4362524338066578,0.984329119105964,0.8788235490086118,0.8664151871090234,0.9664421731628783,0.9677092979045152
dim512.csv,24,random,430,auto,8,0.0686909170967378,None,Synthetic,0.14689479768276215,0.9907547158983305,0.9237290076977078,0.6584036731667989,0.9729838047132582,0.9743297692325317
