dataset,n_clusters,n_init,affinity,n_neighbors,assign_labels,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
dermatology_RL.csv,8,13,nearest_neighbors,16,kmeans,mean,Real,0.05130336800357327,0.9161613893255484,0.703975950284826,0.18692934525137836,0.8286415469492932,0.8333635774296403
dermatology_RL.csv,7,6,nearest_neighbors,16,discretize,mean,Real,0.01567428300040774,0.9361778576240737,0.7846231508986822,0.18427547246085385,0.8542445142817741,0.8577968937690291
dermatology_RL.csv,19,11,rbf,10,discretize,mean,Real,0.4444261079916032,0.7789056067070889,0.37380397260208126,-0.024437189337430984,0.6120458010089272,0.6387251759578524
dermatology_RL.csv,17,5,nearest_neighbors,24,kmeans,median,Real,0.06009891000576317,0.849090500785987,0.36228862110494015,0.10313602340862463,0.6538011874685719,0.672631674534298
dermatology_RL.csv,31,9,nearest_neighbors,6,discretize,median,Real,0.05995363899273798,0.8267235571524815,0.2077297005045225,0.08168220857669108,0.5745605131304338,0.6140781354030331
dermatology_RL.csv,2,6,nearest_neighbors,25,discretize,median,Real,0.01611746799608227,0.5104723407440677,0.20040565576914426,0.2692101660378559,0.4348666261609733,0.43850775432226613
dermatology_RL.csv,22,8,nearest_neighbors,35,kmeans,median,Real,0.12010786900646053,0.8395838011827232,0.30461079270151437,0.10741386352818252,0.6137392885644742,0.6405020961289903
dermatology_RL.csv,11,10,rbf,36,discretize,median,Real,0.8024473190016579,0.8863537689946852,0.6334297397871177,0.147130983911827,0.783745602521786,0.7926946234597294
dermatology_RL.csv,17,27,rbf,16,kmeans,median,Real,0.7415898100007325,0.6763679916161389,0.23291561799563837,0.0011967731855759942,0.5173185588497116,0.5514404209001698
dermatology_RL.csv,9,17,nearest_neighbors,18,discretize,median,Real,0.01844240300124511,0.9098585223444868,0.6732262354535329,0.1866718522990464,0.8078912888374012,0.813808763944154
dermatology_RL.csv,26,8,nearest_neighbors,30,kmeans,median,Real,0.2686275099986233,0.8360805449509694,0.27440118473013464,0.1052948663858046,0.599168839357056,0.6314262667830977
dermatology_RL.csv,4,18,rbf,11,kmeans,median,Real,6.007276541989995,0.5969159368216184,0.2804455282958987,0.2762388405517403,0.573672896420606,0.5805059308755967
dermatology_RL.csv,4,11,nearest_neighbors,9,kmeans,median,Real,0.028728864999720827,0.8620256007186167,0.653855277187857,0.2992226281893527,0.8072796181225944,0.8101572797278883
dermatology_RL.csv,4,13,rbf,34,kmeans,median,Real,5.8291220940009225,0.5969159368216184,0.2804455282958987,0.2762388405517403,0.5736728964206059,0.5805059308755967
dermatology_RL.csv,33,12,rbf,3,discretize,median,Real,0.4774849829991581,0.8567258028295531,0.45499249278399034,0.038013350701831955,0.6442817010916027,0.6760934082707667
dermatology_RL.csv,37,15,nearest_neighbors,26,kmeans,median,Real,0.3672711179970065,0.8258552286847818,0.19933864599015488,0.0989031243224864,0.5572838292142753,0.6050399405336258
dermatology_RL.csv,11,21,rbf,29,discretize,median,Real,0.8509100629889872,0.8863537689946852,0.6334297397871177,0.147130983911827,0.783745602521786,0.7926946234597294
dermatology_RL.csv,20,10,rbf,36,discretize,median,Real,0.8155857420060784,0.8805299797889063,0.5902393604721735,0.07937084356583912,0.7272532266687481,0.7458488288971757
dermatology_RL.csv,6,27,nearest_neighbors,22,discretize,median,Real,0.01534481899579987,0.9717194400778502,0.9108175681795753,0.21791866158669604,0.8974807688446554,0.8996553423508503
dermatology_RL.csv,13,7,rbf,36,discretize,median,Real,0.7306606420024764,0.7728123362527135,0.3945464517281489,0.035946842258652384,0.6520149963600252,0.6676650083007203
dermatology_RL.csv,16,18,nearest_neighbors,3,discretize,median,Real,0.1004175599955488,0.8647054420241036,0.4695069509191091,0.086628075528893,0.6951524850680583,0.7114924521832422
dermatology_RL.csv,30,2,nearest_neighbors,38,discretize,median,Real,0.04215342100360431,0.8294632831798787,0.22748225821603943,0.09900679716684675,0.5754289726148125,0.6139085219063422
dermatology_RL.csv,36,15,rbf,4,kmeans,median,Real,0.7642304629989667,0.7363724829702822,0.19109004876701094,-0.03607374207838287,0.4592406889814157,0.5229775692725805
dermatology_RL.csv,8,13,nearest_neighbors,31,discretize,median,Real,0.021636481003952213,0.9100381765102178,0.6797982491774135,0.18335729757836317,0.8013566939836442,0.8067800912309517
dermatology_RL.csv,15,19,nearest_neighbors,26,discretize,median,Real,0.04031482999562286,0.8532075754173216,0.3867164017670191,0.10209303681355217,0.6684561980999186,0.6843779962026308
dermatology_RL.csv,35,6,nearest_neighbors,34,kmeans,median,Real,0.27248265501111746,0.8263193352795868,0.21266187839557874,0.0989049607130808,0.5554701693804052,0.601347774281248
dermatology_RL.csv,39,25,nearest_neighbors,3,kmeans,median,Real,0.6865056870010449,0.8257354592409611,0.20419555787363894,0.0813056946279747,0.5594722499719978,0.6093114645372607
dermatology_RL.csv,33,4,rbf,32,kmeans,median,Real,1.2721583509992342,0.7721685754921775,0.198055376832621,0.003144897741164896,0.4985545342280385,0.5510416436326822
dermatology_RL.csv,25,5,nearest_neighbors,11,kmeans,median,Real,0.14667572898906656,0.8327419717044688,0.25769805229531645,0.10563308055267746,0.6064663633204043,0.6368623137142799
dermatology_RL.csv,22,18,rbf,5,discretize,median,Real,0.886266514993622,0.872295830526237,0.5544229224476029,0.061936982921985975,0.7103844556598193,0.7313509809282605
dermatology_RL.csv,18,24,nearest_neighbors,15,kmeans,median,Real,0.2881227170000784,0.843805674077401,0.3311171151375553,0.09867118116754062,0.6416861190168809,0.6621264918456936
dermatology_RL.csv,35,9,nearest_neighbors,12,kmeans,median,Real,0.2775698339974042,0.8249719290366045,0.19229905283054544,0.09464915172736608,0.5620377709472583,0.6072204102762463
dermatology_RL.csv,25,13,rbf,20,discretize,median,Real,0.35228922399983276,0.8647204132045812,0.5203599882855109,0.041414079777659075,0.6879511813719255,0.7129734892490769
dermatology_RL.csv,10,24,rbf,30,discretize,median,Real,0.8200449340074556,0.7934126805898645,0.4356207191392328,0.1424169719729674,0.6773191558030598,0.6904595935533094
dermatology_RL.csv,36,2,nearest_neighbors,14,kmeans,median,Real,0.09750097600044683,0.8230855602964293,0.184882171565354,0.09149803620872358,0.5334789784867034,0.5829026654923903
dermatology_RL.csv,23,6,rbf,32,discretize,median,Real,0.6018512729933718,0.8709633954637324,0.5485103940710144,0.06408004050603457,0.7037725810925999,0.726225173530425
dermatology_RL.csv,27,4,rbf,18,discretize,median,Real,1.1370858979935292,0.8662325024328168,0.49991564574737873,0.03908616064454065,0.6632464641262923,0.6936901127953576
dermatology_RL.csv,26,22,nearest_neighbors,19,discretize,median,Real,0.05696741300926078,0.8308256606033386,0.23847232869796064,0.09683714231637779,0.5892558212472546,0.6218195189290603
dermatology_RL.csv,8,26,nearest_neighbors,6,kmeans,median,Real,0.18007973799831234,0.9434388801557003,0.8113921767993939,0.13825430345485915,0.8554054881069969,0.8595849523952436
dermatology_RL.csv,23,14,rbf,36,kmeans,median,Real,1.0956446339987451,0.7638895126880755,0.33741351346022497,0.004174914144788458,0.582032130106629,0.6176270768876858
dermatology_RL.csv,20,25,nearest_neighbors,18,discretize,median,Real,0.04992776099243201,0.8413354292986002,0.30670590766694034,0.10139628554405793,0.6349378619297572,0.6577399198430441
dermatology_RL.csv,39,3,rbf,39,kmeans,median,Real,0.6573459969949909,0.7154427726626245,0.14451680716301799,-0.05196321980758117,0.4265148138045671,0.4968875409857642
dermatology_RL.csv,20,19,nearest_neighbors,26,kmeans,median,Real,0.19168085300771054,0.8403173890261247,0.30602865499582776,0.10730810872747913,0.6228439290784604,0.6465319881233449
dermatology_RL.csv,23,29,rbf,12,kmeans,median,Real,0.6843633329990553,0.7638895126880755,0.33741351346022497,0.004174914144788458,0.582032130106629,0.6176270768876858
dermatology_RL.csv,23,8,nearest_neighbors,17,discretize,median,Real,0.04536316799931228,0.8347031963470319,0.26578542856578485,0.09388436257360713,0.6058633007609088,0.6338522906680605
dermatology_RL.csv,28,23,rbf,7,kmeans,median,Real,0.6460671569948317,0.8214387304438955,0.3854585940810827,0.036157339699048496,0.600545950910968,0.637238808077365
dermatology_RL.csv,36,22,nearest_neighbors,14,discretize,median,Real,0.08603891301027033,0.8225166554382813,0.1762411704953379,0.08333867245789123,0.5417518410285915,0.5901490211717071
dermatology_RL.csv,17,14,nearest_neighbors,7,discretize,median,Real,0.054525207000551745,0.859764952466502,0.4195757708998603,0.10505400599380074,0.6883900437043045,0.7056743064892842
dermatology_RL.csv,3,22,nearest_neighbors,20,kmeans,median,Real,0.11840592000226025,0.8085485440526986,0.5535481976405158,0.27685444304415047,0.7221010038296625,0.7249664672587589
dermatology_RL.csv,16,18,rbf,4,kmeans,median,Real,0.8898435049923137,0.6718766374728647,0.23259693577960894,-0.0010548126187557513,0.519815765690926,0.5521033716063785
dermatology_RL.csv,39,8,nearest_neighbors,27,kmeans,median,Real,0.3617216630082112,0.8234748109888465,0.18376095827531183,0.09563212150171932,0.5363300694946551,0.5886100064520177
dermatology_RL.csv,17,20,rbf,11,kmeans,median,Real,0.9702569420041982,0.6763679916161389,0.23291561799563837,0.0011967731855759942,0.5173185588497116,0.5514404209001698
dermatology_RL.csv,15,15,nearest_neighbors,36,discretize,median,Real,0.03237212800013367,0.8545699528407815,0.3988139767217413,0.1169499170583171,0.658596458954233,0.67513537845421
dermatology_RL.csv,5,15,nearest_neighbors,19,kmeans,median,Real,0.038159923991770484,0.9434688225166554,0.836942613965485,0.2604786066649269,0.8967634179876273,0.8986356136347722
dermatology_RL.csv,5,2,nearest_neighbors,5,discretize,median,Real,0.017165298995678313,0.9402649898944532,0.8271894597956833,0.2592240598282126,0.8902346927462054,0.8922220134827755
dermatology_RL.csv,5,17,rbf,36,kmeans,median,Real,5.8355194269970525,0.7494872370686428,0.4054635533628587,0.26612057478367007,0.6683119085655627,0.6744206383868329
dermatology_RL.csv,25,7,nearest_neighbors,10,kmeans,median,Real,0.19264751399168745,0.8359607755071488,0.27195419345634125,0.09485841613001673,0.6102763515330322,0.6403452284650961
dermatology_RL.csv,11,13,nearest_neighbors,17,discretize,median,Real,0.018277292998391204,0.8848416797664496,0.5538376135042552,0.1157502487925204,0.7490642543334651,0.7582294093015248
dermatology_RL.csv,21,18,rbf,24,discretize,median,Real,0.5048668500094209,0.8723108017067146,0.5544891673568743,0.06765422268413009,0.7115916078909519,0.732049443915119
dermatology_RL.csv,35,29,rbf,37,kmeans,median,Real,0.8076034779951442,0.7545025825286323,0.2175323078630564,-0.01881580455375634,0.48127171552334214,0.540427424835283
dermatology_RL.csv,27,15,rbf,13,discretize,median,Real,0.43380130200239364,0.87704169473763,0.5268721156283008,0.05404196126002635,0.6843040447455754,0.710388362345715
dermatology_RL.csv,3,29,nearest_neighbors,20,kmeans,median,Real,0.06055822600319516,0.8085485440526986,0.5535481976405158,0.27685444304415047,0.7221010038296625,0.7249664672587589
dermatology_RL.csv,5,10,rbf,30,discretize,median,Real,5.69647567300126,0.5969159368216184,0.2804455282958987,0.2762388405517403,0.573672896420606,0.5805059308755967
dermatology_RL.csv,2,6,rbf,23,discretize,median,Real,5.928242551992298,0.5764203907478105,0.26180244979678785,0.2486638669517194,0.49807832830575904,0.5011878087112077
dermatology_RL.csv,10,22,nearest_neighbors,23,discretize,median,Real,0.01930477499263361,0.8863537689946852,0.5691578996406136,0.13171280283087816,0.7631418839016147,0.7710633263973639
dermatology_RL.csv,34,8,rbf,34,discretize,median,Real,0.33685716400214005,0.8468448237143499,0.39509322984573175,0.04917640772647349,0.6370213556106537,0.6695584497496693
dermatology_RL.csv,27,18,nearest_neighbors,33,discretize,median,Real,0.04483485300443135,0.832307807470619,0.24731201504753847,0.0870862317209335,0.5827678665882177,0.6172146725943352
dermatology_RL.csv,35,25,rbf,38,kmeans,median,Real,0.7687338850082597,0.6757092596751254,0.1147186745136335,-0.05737652979028456,0.40285987736228146,0.47427563279978036
dermatology_RL.csv,3,3,nearest_neighbors,21,kmeans,median,Real,0.018322542004170828,0.8085485440526986,0.5535481976405158,0.27685444304415047,0.7221010038296625,0.7249664672587589
dermatology_RL.csv,4,3,nearest_neighbors,28,kmeans,median,Real,0.017657237011007965,0.9057564188936298,0.7435320517352237,0.2342220180484968,0.8327017848630407,0.8350495307211454
dermatology_RL.csv,11,13,nearest_neighbors,39,discretize,median,Real,0.021712062996812165,0.8908451231379594,0.5844529524083485,0.1769543558828458,0.7520132350527655,0.7611605603305416
dermatology_RL.csv,27,7,nearest_neighbors,38,discretize,median,Real,0.05292153698974289,0.8341043491279287,0.2598665418155671,0.08840903822934432,0.5971504197785388,0.6295979486594533
dermatology_RL.csv,12,10,rbf,12,discretize,median,Real,0.45831869800167624,0.7700276966838835,0.39488588306233885,0.041476356279312676,0.6564879437575888,0.6706551250270317
dermatology_RL.csv,7,14,nearest_neighbors,2,discretize,median,Real,0.035112918994855136,0.7216258701998652,0.050567873728836185,-0.0523397043993615,0.10954437032447092,0.13098970537571958
dermatology_RL.csv,15,5,nearest_neighbors,20,discretize,median,Real,0.04029860800073948,0.8534620854854406,0.3880331684106368,0.10678195969659458,0.6799091555261529,0.6952905377361015
dermatology_RL.csv,23,17,rbf,4,discretize,median,Real,0.2707444529951317,0.8689123437383037,0.5393439473609555,0.04920398212665925,0.6980062688863988,0.7213448148141627
dermatology_RL.csv,26,25,nearest_neighbors,21,kmeans,median,Real,0.6867564089916414,0.8329815105921102,0.2512747961480351,0.10197066657818363,0.6018153859837401,0.6334704768809161
dermatology_RL.csv,19,5,nearest_neighbors,26,kmeans,median,Real,0.08395102800568566,0.8414551987424208,0.31446387909824697,0.10290202005470689,0.6389486683583496,0.6605450021239878
dermatology_RL.csv,24,20,nearest_neighbors,14,kmeans,median,Real,0.24091175700596068,0.8331162512164084,0.2583803095496113,0.10135670975084651,0.6004571657908584,0.6300429579197645
dermatology_RL.csv,5,4,rbf,33,discretize,median,Real,5.594304126992938,0.8244479377198892,0.5436946517721287,0.24293298444745481,0.7506560435986077,0.7554712825600001
dermatology_RL.csv,25,3,rbf,6,kmeans,median,Real,0.43985984299797565,0.7599670634029493,0.32191320724093814,-0.004836527562485237,0.567328104879427,0.6071639992334434
dermatology_RL.csv,20,4,rbf,14,discretize,median,Real,0.4253763340093428,0.8907403248746164,0.6329954394214693,0.0691783045801195,0.7457457949460939,0.7624081105176147
dermatology_RL.csv,29,7,rbf,2,discretize,median,Real,0.44272787700174376,0.8678643611048731,0.5081538779039034,0.03943299876949128,0.677456417062294,0.704575795122684
dermatology_RL.csv,34,26,rbf,9,kmeans,median,Real,0.8147535390016856,0.7527659255932331,0.2146139287667262,-0.02493398536796734,0.4695252627143914,0.5285605380755102
dermatology_RL.csv,37,2,rbf,39,discretize,median,Real,0.6139871210034471,0.8485964518302268,0.3960135813670807,0.05121364275365053,0.6347809442610467,0.6697200588689792
dermatology_RL.csv,15,6,rbf,22,discretize,median,Real,0.5047022680082591,0.7790553185118647,0.3927647823208223,0.027229733601580503,0.6400184139760254,0.6590515326967894
dermatology_RL.csv,6,14,rbf,22,kmeans,median,Real,1.482327573990915,0.8138034284003294,0.5078299383900676,0.21446272187749393,0.7296486208855244,0.7361228285196177
dermatology_RL.csv,8,12,rbf,37,discretize,median,Real,1.1467184640059713,0.7967662250168426,0.44782743920690354,0.20469390642421853,0.6930400205325197,0.7030447470437015
dermatology_RL.csv,36,11,nearest_neighbors,21,discretize,median,Real,0.0837179149966687,0.8238191481398308,0.18402708212271185,0.09348450409229639,0.5524289862074185,0.5996578073395438
dermatology_RL.csv,31,2,rbf,13,discretize,median,Real,0.683500348997768,0.8591661052473988,0.4351732999149387,0.06238666162545882,0.6466038520586207,0.6772477181459334
dermatology_RL.csv,23,6,rbf,23,kmeans,median,Real,0.7977687800012063,0.7638895126880755,0.33741351346022497,0.004174914144788458,0.582032130106629,0.6176270768876859
dermatology_RL.csv,23,2,rbf,17,kmeans,median,Real,0.8184427619999042,0.7616138932554832,0.33951288017895714,-0.000963190090780361,0.5841356079219019,0.6191632613776168
dermatology_RL.csv,14,29,nearest_neighbors,13,kmeans,median,Real,0.2347717139928136,0.8629089003667939,0.4418321767743242,0.10480161314980384,0.6926642764869287,0.7066680726636013
dermatology_RL.csv,29,20,nearest_neighbors,3,discretize,median,Real,0.10245522299373988,0.8347780522494199,0.2683145585852462,0.06915418894863604,0.5948016935314827,0.6305534525475031
dermatology_RL.csv,15,25,nearest_neighbors,37,discretize,median,Real,0.02992175900726579,0.8561119844299723,0.4066253522740211,0.1167393371332308,0.6552358923016366,0.671957523997297
dermatology_RL.csv,2,26,rbf,37,discretize,median,Real,6.137728749003145,0.20236544651545774,6.174057553703019e-05,0.16224230081256524,-0.00019805255051233347,0.005229149157938398
dermatology_RL.csv,27,25,rbf,39,kmeans,median,Real,0.8412731370044639,0.7793397709409386,0.33252764329091883,-0.0012733724190190099,0.5667923467363792,0.6077048395729776
dermatology_RL.csv,19,24,rbf,35,discretize,median,Real,0.36241316099767573,0.8801407290964892,0.5914550996767598,0.08884855107615709,0.7323445687313492,0.7496897297414408
dermatology_RL.csv,23,15,nearest_neighbors,38,kmeans,median,Real,0.18950467799731996,0.8376076053596826,0.2947216700452891,0.10863130084366128,0.6111755566964217,0.6392884152940266
dermatology_RL.csv,8,20,rbf,30,kmeans,median,Real,1.0673575309920125,0.6231604161988172,0.24642269923636995,0.12109785928765535,0.5418381152470904,0.5594192092700097
dermatology_RL.csv,8,13,nearest_neighbors,16,kmeans,median,Real,0.057380619007744826,0.9161613893255484,0.703975950284826,0.18692823078489648,0.828641546949293,0.8333635774296402
dermatology_RL.csv,7,6,nearest_neighbors,16,discretize,median,Real,0.016087028008769266,0.9361778576240737,0.7846231508986822,0.18427507599021675,0.8542445142817742,0.8577968937690292
dermatology_RL.csv,19,11,rbf,10,discretize,median,Real,0.5832739629986463,0.7789056067070889,0.37380397260208126,-0.024451947602733216,0.6120458010089271,0.6387251759578523
dermatology_RL.csv,17,5,nearest_neighbors,24,kmeans,mode,Real,0.16779563399904873,0.849270154951718,0.3623678942472666,0.1033029130537606,0.660744554886799,0.6791737397955767
dermatology_RL.csv,31,9,nearest_neighbors,6,discretize,mode,Real,0.08512821298791096,0.8261097387529006,0.20423456808164445,0.08272519903331038,0.5643444302674578,0.6047878557833708
dermatology_RL.csv,2,6,nearest_neighbors,25,discretize,mode,Real,0.029769146000035107,0.5104723407440677,0.20040565576914426,0.26919279954326425,0.4348666261609733,0.43850775432226613
dermatology_RL.csv,22,8,nearest_neighbors,35,kmeans,mode,Real,0.21394078199227806,0.8358410060633281,0.2845851922527911,0.09554731941986815,0.6125886007131682,0.6393202759901369
dermatology_RL.csv,11,10,rbf,36,discretize,mode,Real,1.0718295620026765,0.8863537689946852,0.6334297397871177,0.1471807449096473,0.783745602521786,0.7926946234597294
dermatology_RL.csv,17,27,rbf,16,kmeans,mode,Real,0.917561954993289,0.6763679916161389,0.23291561799563837,0.0011032117316653453,0.5173185588497113,0.5514404209001695
dermatology_RL.csv,9,17,nearest_neighbors,18,discretize,mode,Real,0.01835544398636557,0.9100381765102178,0.6739414156547916,0.1868877275701308,0.8083146638188904,0.8142214149140493
dermatology_RL.csv,26,8,nearest_neighbors,30,kmeans,mode,Real,0.250779670997872,0.8357511789804626,0.2778978085022404,0.1007954241733859,0.5994402419464384,0.6317275382323064
dermatology_RL.csv,4,18,rbf,11,kmeans,mode,Real,6.008422657003393,0.5969159368216184,0.2804455282958987,0.2762976899294594,0.5736728964206059,0.5805059308755967
dermatology_RL.csv,4,11,nearest_neighbors,9,kmeans,mode,Real,0.032763941999292,0.8620256007186167,0.653855277187857,0.2992108122589133,0.8072796181225944,0.8101572797278883
dermatology_RL.csv,4,13,rbf,34,kmeans,mode,Real,6.008585625997512,0.5969159368216184,0.2804455282958987,0.2762976899294594,0.5736728964206059,0.5805059308755967
dermatology_RL.csv,33,12,rbf,3,discretize,mode,Real,0.5625257500068983,0.8510966389699828,0.41744337980766894,0.049874527322879746,0.6456387685837377,0.6767408507539933
dermatology_RL.csv,37,15,nearest_neighbors,26,kmeans,mode,Real,0.38286081700061914,0.8250467849389924,0.19548834792456302,0.10774499974719491,0.5561270454891438,0.6040752288237564
dermatology_RL.csv,11,21,rbf,29,discretize,mode,Real,0.7092582890036283,0.8863537689946852,0.6334297397871177,0.1471807449096473,0.783745602521786,0.7926946234597294
dermatology_RL.csv,20,10,rbf,36,discretize,mode,Real,0.3167238879977958,0.77957930982858,0.37547296753077075,-0.036873933096673035,0.6105790773324771,0.6378905528683596
dermatology_RL.csv,6,27,nearest_neighbors,22,discretize,mode,Real,0.01628603000426665,0.9717194400778502,0.9108175681795753,0.21792770092237806,0.8974807688446556,0.8996553423508504
dermatology_RL.csv,13,7,rbf,36,discretize,mode,Real,1.2070064349973109,0.8859944606632233,0.6287745574940058,0.14116027821258942,0.7772388760961856,0.7872239155616501
dermatology_RL.csv,16,18,nearest_neighbors,3,discretize,mode,Real,0.05827045899059158,0.8651396062579534,0.4709288926848871,0.08807020069337677,0.6984196796362361,0.714565964021141
dermatology_RL.csv,30,2,nearest_neighbors,38,discretize,mode,Real,0.04256713499489706,0.8285650123512239,0.22188845230493576,0.08283713614585476,0.5590460046099619,0.5989465019465402
dermatology_RL.csv,36,15,rbf,4,kmeans,mode,Real,0.6959033029997954,0.7461336926416648,0.15490894363848415,-0.026018558333511597,0.454661906176325,0.5175680586677972
dermatology_RL.csv,8,13,nearest_neighbors,31,discretize,mode,Real,0.018701097986195236,0.9112508421289018,0.6842259146506106,0.18611860829036622,0.8115632448579588,0.8167102073166619
dermatology_RL.csv,15,19,nearest_neighbors,26,discretize,mode,Real,0.025506767007755116,0.8524889587543978,0.3814784779406004,0.10049103206640346,0.6703733255683497,0.6861446286148293
dermatology_RL.csv,35,6,nearest_neighbors,34,kmeans,mode,Real,0.18078499600233044,0.8277865109663897,0.2165604535189435,0.095430172103064,0.5661165536683725,0.6112268680680163
dermatology_RL.csv,39,25,nearest_neighbors,3,kmeans,mode,Real,0.6290600140055176,0.8256156897971405,0.2034519268376886,0.0794764707162887,0.5566574449236311,0.6068467184543096
dermatology_RL.csv,33,4,rbf,32,kmeans,mode,Real,0.39966795399959665,0.7454300471592185,0.15106400526214034,-0.025581537479064092,0.4461021989524081,0.5053927169965673
dermatology_RL.csv,25,5,nearest_neighbors,11,kmeans,mode,Real,0.14260183100122958,0.8350175911370612,0.2680901270138303,0.10449387871834835,0.6018086015562503,0.6325710076706035
dermatology_RL.csv,22,18,rbf,5,discretize,mode,Real,0.35108140800730325,0.7829627966165132,0.3605350890686248,-0.03668107741424273,0.5979014131927012,0.6285825961114194
dermatology_RL.csv,18,24,nearest_neighbors,15,kmeans,mode,Real,0.29585260500607546,0.8466052848267086,0.3450019340573295,0.10013934396593961,0.6537771616215772,0.6735842322070893
dermatology_RL.csv,35,9,nearest_neighbors,12,kmeans,mode,Real,0.30030675600573886,0.8240437158469945,0.1903053766132801,0.09229546591964592,0.5602938277102625,0.6057431740197629
dermatology_RL.csv,25,13,rbf,20,discretize,mode,Real,0.6206625170016196,0.8647204132045812,0.5203599882855109,0.041355751118562316,0.6879511813719256,0.712973489249077
dermatology_RL.csv,10,24,rbf,30,discretize,mode,Real,0.8349995519965887,0.7934126805898645,0.4356207191392328,0.1424046248933148,0.6773191558030598,0.6904595935533094
dermatology_RL.csv,36,2,nearest_neighbors,14,kmeans,mode,Real,0.07481571099197026,0.8216333557901041,0.1776107728512477,0.075756647898389,0.5397161108834394,0.5884352199177839
dermatology_RL.csv,23,6,rbf,32,discretize,mode,Real,0.31371094299538527,0.7909424358110637,0.3926412549264753,-0.06795527618160783,0.6075719527684218,0.6377655297559938
dermatology_RL.csv,27,4,rbf,18,discretize,mode,Real,0.6037409900018247,0.87704169473763,0.5268721156283008,0.05393096092663543,0.6843040447455757,0.7103883623457152
dermatology_RL.csv,26,22,nearest_neighbors,19,discretize,mode,Real,0.0331032659887569,0.8318736432367693,0.2461256156614901,0.09215282159102674,0.5907678952746128,0.6233162848060394
dermatology_RL.csv,8,26,nearest_neighbors,6,kmeans,mode,Real,0.19926781000685878,0.9434388801557003,0.8113921767993939,0.1382532733591757,0.8554054881069968,0.8595849523952435
dermatology_RL.csv,23,14,rbf,36,kmeans,mode,Real,0.9841030169918668,0.7638895126880755,0.33741351346022497,0.004185823632164494,0.582032130106629,0.6176270768876858
dermatology_RL.csv,20,25,nearest_neighbors,18,discretize,mode,Real,0.0511755049956264,0.8402425331237368,0.30091187802724423,0.09767210693681816,0.62867348209659,0.6518322742034447
dermatology_RL.csv,39,3,rbf,39,kmeans,mode,Real,0.5342001609969884,0.6687027472116176,0.09975529074700354,-0.06819565552897568,0.3852360915308613,0.46414611027425245
dermatology_RL.csv,20,19,nearest_neighbors,26,kmeans,mode,Real,0.23341693700058386,0.8409761209671383,0.309107935793777,0.10773320073830144,0.6286498873037722,0.6519745299039756
dermatology_RL.csv,23,29,rbf,12,kmeans,mode,Real,1.1008328769967193,0.7638895126880755,0.33741351346022497,0.004185823632164494,0.582032130106629,0.6176270768876858
dermatology_RL.csv,23,8,nearest_neighbors,17,discretize,mode,Real,0.05963902499934193,0.8346433116251216,0.2648131457780746,0.09704335381049038,0.6051556814216154,0.6331764419534022
dermatology_RL.csv,28,23,rbf,7,kmeans,mode,Real,0.6956752900005085,0.8211393068343439,0.38404600808451794,0.04225715581818182,0.5975917352598034,0.6352266457801368
dermatology_RL.csv,36,22,nearest_neighbors,14,discretize,mode,Real,0.08624765298736747,0.8221274047458642,0.17325880720998185,0.0848166692754133,0.5425223169289791,0.5908076573282913
dermatology_RL.csv,17,14,nearest_neighbors,7,discretize,mode,Real,0.055007550996378995,0.8583127479601766,0.41015504515961054,0.10174147477917934,0.6909717764085421,0.7080247497150102
dermatology_RL.csv,3,22,nearest_neighbors,20,kmeans,mode,Real,0.0750208340032259,0.8085485440526986,0.5535481976405158,0.2768223074451603,0.7221010038296625,0.7249664672587589
dermatology_RL.csv,16,18,rbf,4,kmeans,mode,Real,0.731017071986571,0.6765177034209148,0.23343421040263648,0.006277485798960376,0.521223603560126,0.5533992882690907
dermatology_RL.csv,39,8,nearest_neighbors,27,kmeans,mode,Real,0.25910088799719233,0.8259749981286024,0.1956232994105083,0.08946897850672643,0.5517271103979527,0.602538279454823
dermatology_RL.csv,17,20,rbf,11,kmeans,mode,Real,0.6629537889966741,0.6763679916161389,0.23291561799563837,0.0011032117316653453,0.5173185588497113,0.5514404209001695
dermatology_RL.csv,15,15,nearest_neighbors,36,discretize,mode,Real,0.074193174004904,0.854090875065499,0.3970132485044275,0.11934964074543833,0.657245467134009,0.6738528311550714
dermatology_RL.csv,5,15,nearest_neighbors,19,kmeans,mode,Real,0.05261378298746422,0.9434688225166554,0.836942613965485,0.26050031801635903,0.896763417987627,0.8986356136347718
dermatology_RL.csv,5,2,nearest_neighbors,5,discretize,mode,Real,0.01729042100487277,0.9402649898944532,0.8271894597956833,0.2592459378518172,0.8902346927462051,0.8922220134827754
dermatology_RL.csv,5,17,rbf,36,kmeans,mode,Real,6.135173731003306,0.7494872370686428,0.4054635533628587,0.2661319171843723,0.6683119085655626,0.6744206383868329
dermatology_RL.csv,25,7,nearest_neighbors,10,kmeans,mode,Real,0.2117124359938316,0.8356164383561644,0.27115472793239226,0.10899880027691558,0.609051528344746,0.6392191886579686
dermatology_RL.csv,11,13,nearest_neighbors,17,discretize,mode,Real,0.0408142649976071,0.8825810315143349,0.5432771461567131,0.11790816552082586,0.7449005500649077,0.7541909684601242
dermatology_RL.csv,21,18,rbf,24,discretize,mode,Real,0.3468652769952314,0.8723108017067146,0.5544891673568743,0.06776317717957567,0.7115916078909519,0.732049443915119
