dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
wine_RL.csv,0.10313017379888197,9,l1,auto,15,,Real,0.00645433203317225,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.9584090379597654,10,manhattan,auto,16,,Real,0.0034496448934078217,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.945499051472404,4,euclidean,auto,33,,Real,0.002834149985574186,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.8292500744982774,7,l2,ball_tree,28,,Real,0.002231141901575029,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.5312448714349439,16,l1,ball_tree,2,,Real,0.00234816106967628,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.5278299657790642,7,l2,brute,47,,Real,0.004525496973656118,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.6413610771521466,10,l1,ball_tree,9,,Real,0.0047800440806895494,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.013279221800740992,14,euclidean,auto,42,,Real,0.002528483979403973,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.4645074536376523,19,l2,kd_tree,40,,Real,0.0027858070097863674,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.9703747841610864,4,euclidean,brute,10,,Real,0.0042730469722300785,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.1379967126726821,5,euclidean,ball_tree,34,,Real,0.004775531939230859,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.12450978149018856,12,manhattan,auto,36,,Real,0.0026169950142502785,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.97528062339827,16,l1,brute,3,,Real,0.0025643720291554928,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.6140859681391453,7,euclidean,brute,13,,Real,0.004222683957777917,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.7360144828725753,11,manhattan,brute,22,,Real,0.005810293019749224,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.4422613387589417,13,l2,ball_tree,45,,Real,0.0021958330180495977,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.4014780721132063,3,euclidean,ball_tree,7,,Real,0.003621255978941917,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.7884278631921394,15,l2,auto,24,,Real,0.0028839550213888288,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.4945131321724001,18,euclidean,auto,35,,Real,0.0025540339993312955,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.1641218055688651,11,l2,kd_tree,35,,Real,0.003650153055787087,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.8253202707816869,3,euclidean,kd_tree,44,,Real,0.00266930996440351,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.8329593411349658,3,euclidean,auto,36,,Real,0.00278918503317982,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.5501085086965918,9,l2,brute,8,,Real,0.004587692907080054,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine_RL.csv,0.3003605043730419,10,euclidean,auto,11,,Real,0.006617304985411465,0.3379673712943566,0.0,1.1945610878944344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4604366028789775,19,l2,auto,22,,Real,0.003789393929764629,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6821534450565168,14,euclidean,ball_tree,30,,Real,0.0027927339542657137,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.07923800021254578,2,euclidean,auto,30,,Real,0.0035845050588250156,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.14818410242049182,12,manhattan,brute,35,,Real,0.00601734803058207,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6797346464278298,11,euclidean,ball_tree,35,,Real,0.002933996962383389,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.1201241775490994,15,manhattan,auto,12,,Real,0.004141367040574551,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.2952518544830093,3,euclidean,brute,3,,Real,0.015161766088567674,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.2681926030555177,13,manhattan,auto,16,,Real,0.004120217054151,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.35242429113849777,3,l1,kd_tree,29,,Real,0.0041956870118156075,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6353288255259415,7,l1,kd_tree,20,,Real,0.004355435958132148,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9386412619596802,7,l2,auto,30,,Real,0.005946781951934099,0.4482051282051282,0.02005464639343613,0.0145044226635552,0.0178819236150545,0.19122051332411427,0.0,7.24458707136798e-32,0.0,0.30590891243744306,5.61111059107728e-18,inf
balance_scale_RL.csv,0.6288481333405754,12,manhattan,brute,32,,Real,0.005784593988209964,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9944369504581168,10,euclidean,ball_tree,42,,Real,0.003755692974664271,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.3764506414182313,2,manhattan,auto,39,,Real,0.004086058004759252,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.2719366465802433,6,euclidean,brute,4,,Real,0.013575117918662729,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.03836093764934663,14,euclidean,brute,18,,Real,0.02088834904134273,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.31596947352411103,18,l1,ball_tree,22,,Real,0.003350754966959357,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6500629902144,11,l2,kd_tree,31,,Real,0.0035814769798889756,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4247956832092917,17,euclidean,kd_tree,43,,Real,0.003485757042653859,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7923876179747222,16,l1,kd_tree,19,,Real,0.006349254050292075,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.39101875698450345,9,l1,ball_tree,15,,Real,0.002841791952960193,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.11636562306345645,8,l2,kd_tree,17,,Real,0.004118134034797549,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9853771176126396,17,l2,brute,10,,Real,0.01731434196699411,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.13842044295130793,8,l2,ball_tree,6,,Real,0.002663041930645705,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8094510938830486,2,l1,auto,21,,Real,0.0056563979014754295,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.5560991135888907,9,l1,kd_tree,29,,Real,0.00358057499397546,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7294992957507448,17,l1,ball_tree,5,,Real,0.003238621051423252,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7306610288048093,17,l2,auto,14,,Real,0.005985287949442864,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.06049895977289323,9,l1,kd_tree,18,,Real,0.004062275984324515,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.045409574983909635,12,l1,ball_tree,13,,Real,0.002726939972490073,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.853749835960306,2,euclidean,kd_tree,20,,Real,0.005299256066791713,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.7160000474692956,4,euclidean,auto,47,,Real,0.004612046061083674,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.8692152381323158,5,manhattan,kd_tree,12,,Real,0.006412070943042636,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.18852832244612533,8,manhattan,brute,37,,Real,0.006257493980228901,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.3071162467767573,19,l2,ball_tree,4,,Real,0.0027878149412572393,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.3296432911650004,18,l1,brute,39,,Real,0.006690044072456658,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4993605383815,2,euclidean,kd_tree,39,,Real,0.003684682073071599,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.03914783622537493,13,manhattan,kd_tree,38,,Real,0.004016258055344224,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4515549973234051,6,euclidean,ball_tree,45,,Real,0.003183373948559165,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4645343507407933,10,euclidean,kd_tree,29,,Real,0.0035732559626922007,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.1528444126521785,11,euclidean,auto,24,,Real,0.003785931970924139,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9934149114007572,15,euclidean,ball_tree,6,,Real,0.0035354871070012455,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7192612853711194,13,l2,kd_tree,47,,Real,0.004456312977708876,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.5097279868081234,2,l1,brute,18,,Real,0.005999682005494833,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.938564496258741,10,euclidean,ball_tree,16,,Real,0.003660043003037572,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6023048705120401,13,euclidean,brute,34,,Real,0.012994033051654695,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.5454246988404602,15,manhattan,brute,11,,Real,0.0069920269306749105,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6134336599477179,16,euclidean,brute,14,,Real,0.013100306037813423,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6183287296336781,9,l2,kd_tree,34,,Real,0.0035553199704736467,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7621349309769727,10,l1,brute,39,,Real,0.006714744959026575,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.5216055730603282,13,manhattan,ball_tree,16,,Real,0.0030338779324665666,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.3549322457062601,5,l2,brute,46,,Real,0.016966684022918344,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.12149748910862393,18,l2,auto,8,,Real,0.004551414982415736,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6433283933519588,17,manhattan,brute,14,,Real,0.0062012639828026295,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.5061957908656463,11,manhattan,ball_tree,43,,Real,0.003691678051836789,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6997253798771406,11,l1,kd_tree,29,,Real,0.003836666001006961,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.01403250762076259,11,manhattan,brute,28,,Real,0.006314940052106977,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.2985095805976385,11,euclidean,auto,19,,Real,0.004065487999469042,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8981484011943199,12,manhattan,ball_tree,30,,Real,0.004028666066005826,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6510956556438254,11,euclidean,auto,27,,Real,0.003589289030060172,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.0955347575137844,19,l1,auto,36,,Real,0.003765332978218794,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6043441466836885,19,manhattan,auto,22,,Real,0.004849072080105543,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.963366136793374,12,l1,brute,5,,Real,0.006189397070556879,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.463506499428108,10,manhattan,brute,21,,Real,0.006280440953560174,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.882769989158088,14,l1,ball_tree,28,,Real,0.003612300031818449,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9343529655539796,16,euclidean,brute,38,,Real,0.013828264083713291,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8247633805868212,3,l1,kd_tree,45,,Real,0.005391553975641728,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.33860045314583403,7,euclidean,auto,19,,Real,0.003842355101369321,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.10169552250873087,18,l2,ball_tree,9,,Real,0.0025037439772859216,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.2776486764374346,17,manhattan,brute,40,,Real,0.006111849099397659,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6152767225436445,18,l2,kd_tree,6,,Real,0.004546757903881371,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.13214602296130876,13,l1,ball_tree,34,,Real,0.0029167640022933483,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.05251589482056826,15,l2,brute,24,,Real,0.017322848085314042,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8806414147872906,13,l1,auto,39,,Real,0.0051493949722498655,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8136232394259558,13,l2,kd_tree,38,,Real,0.004833607003092766,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8008978239790328,8,euclidean,brute,34,,Real,0.014225713093765082,0.4664205128205128,-0.009062312729235552,-0.0008767695708199313,0.0014690024206800345,0.1240231026014174,0.0,5.163855812397698e-32,0.0,0.2879815272582128,5.149900813606167e-18,inf
balance_scale_RL.csv,0.10313017379888197,9,l1,auto,15,,Real,0.004080643993802369,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9584090379597654,10,manhattan,auto,16,,Real,0.00654375401791185,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.945499051472404,4,euclidean,auto,33,,Real,0.005460673943161964,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.8292500744982774,7,l2,ball_tree,28,,Real,0.0032415699679404497,0.4482051282051282,0.02005464639343613,0.0145044226635552,0.0178819236150545,0.19122051332411427,0.0,7.24458707136798e-32,0.0,0.30590891243744306,5.61111059107728e-18,inf
balance_scale_RL.csv,0.5312448714349439,16,l1,ball_tree,2,,Real,0.003262205980718136,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.5278299657790642,7,l2,brute,47,,Real,0.01736806100234389,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6413610771521466,10,l1,ball_tree,9,,Real,0.003015065914951265,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.013279221800740992,14,euclidean,auto,42,,Real,0.003654895001091064,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4645074536376523,19,l2,kd_tree,40,,Real,0.003319501061923802,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.9703747841610864,4,euclidean,brute,10,,Real,0.015491866972297432,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.1379967126726821,5,euclidean,ball_tree,34,,Real,0.002596980077214539,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.12450978149018856,12,manhattan,auto,36,,Real,0.00393553904723376,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.97528062339827,16,l1,brute,3,,Real,0.0065135620534420005,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.6140859681391453,7,euclidean,brute,13,,Real,0.013803554000332952,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7360144828725753,11,manhattan,brute,22,,Real,0.006286325049586594,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4422613387589417,13,l2,ball_tree,45,,Real,0.003112158039584756,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4014780721132063,3,euclidean,ball_tree,7,,Real,0.0031676850048825145,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.7884278631921394,15,l2,auto,24,,Real,0.004895973950624466,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.4945131321724001,18,euclidean,auto,35,,Real,0.0037923878990113735,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.1641218055688651,11,l2,kd_tree,35,,Real,0.003611114923842251,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.8253202707816869,3,euclidean,kd_tree,44,,Real,0.004745058948174119,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.8329593411349658,3,euclidean,auto,36,,Real,0.00490510102827102,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.6360954020162282,2.0495186137532006e-17,0.0
balance_scale_RL.csv,0.5501085086965918,9,l2,brute,8,,Real,0.017832797951996326,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balance_scale_RL.csv,0.3003605043730419,10,euclidean,auto,11,,Real,0.004057758953422308,0.4299076923076923,0.0,1.5242882474257172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.4604366028789775,19,l2,auto,22,,Synthetic,0.05203532404266298,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6821534450565168,14,euclidean,ball_tree,30,,Synthetic,0.04114821797702462,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.07923800021254578,2,euclidean,auto,30,,Synthetic,0.019450380001217127,0.5708133659331703,-0.01246395735904728,0.0062744048911268025,0.010495197483207956,-0.6246813139995818,2.5593979228792585,5.7524647168251875,0.01944832410584571,0.4679312825903086,0.026351940066628016,1.2022134879133384
disk_4500n.csv,0.14818410242049182,12,manhattan,brute,35,,Synthetic,0.11482784198597075,0.5659068928897779,-0.019414137449648643,0.017884630175221634,0.01852500493520283,-0.08845198800047882,3.7797204495037895,11.670829499733248,0.007910802020836482,0.4537806800960175,0.031748308113179614,7.133961623073652
disk_4500n.csv,0.6797346464278298,11,euclidean,ball_tree,35,,Synthetic,0.05377360607963056,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.1201241775490994,15,manhattan,auto,12,,Synthetic,0.022998247062787414,0.6091800153120447,0.2701151347121799,0.29742836108870324,0.3004865304313282,-0.30354687301529426,1.6123065541989663,41.12961336563864,0.007241248669651998,0.10970593724934068,0.055203197062467235,1.5602324686503313
