dataset,max_eps,eps,min_samples,cluster_method,xi,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
dense-disk-3000.csv,8.86684984182008e+18,2.030346700032656e+18,12,xi,0.5147919154900921,l2,kd_tree,29,,Synthetic,11.341151740984065,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,4.676473027693305e+18,8.115500652740924e+18,6,dbscan,0.23000543842894824,manhattan,auto,14,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-3000.csv,4.5823036026642166e+18,7.483000347779445e+18,2,xi,0.711616057910473,manhattan,kd_tree,24,,Synthetic,17.696212558075786,0.5670202275563947,0.008289585494470682,0.04390178004017094,0.08238493041610423,-0.7330443319143336,1.3909402339742865,2.3101703990222133,0.6234690695300014,0.0009448531356291992,0.018111542829928915,0.8251356427303782
dense-disk-3000.csv,4.5587168030841006e+18,3.852279315836676e+18,8,dbscan,0.6085777821387355,euclidean,kd_tree,31,,Synthetic,12.67556465708185,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,1.4094864040077107e+17,7.633832559077058e+18,7,dbscan,0.7251576001635848,l2,auto,25,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-3000.csv,5.442189222035881e+18,3.7888314530366126e+18,3,xi,0.3938256828074352,l1,kd_tree,26,,Synthetic,11.83058647706639,0.5617356107806449,0.011975069919601192,0.07051965348635546,0.09497118555211527,-0.6805405361463254,1.7824354247354757,4.041697805752711,0.1726985666797383,0.00472740191458507,0.023170229741972,1.6584420504733737
dense-disk-3000.csv,9.009220172165176e+18,3.12324482208171e+18,8,dbscan,0.8961103157628926,l1,ball_tree,19,,Synthetic,12.737375876051376,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,8.156583549679606e+17,7.595791025347461e+17,8,xi,0.6742533350357148,manhattan,brute,29,,Synthetic,9.417490955907851,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,9.187352820766e+18,1.5518194545942825e+18,6,xi,0.08680984087490544,manhattan,ball_tree,36,,Synthetic,12.626574728055855,0.490714160668633,-0.006310359915829484,0.12362127933022178,0.13622169096696699,-0.4059509230827028,1.5433532127578335,12.678314660537731,0.04594420459401509,0.012042206299464082,0.037792331643847016,0.5584791903881372
dense-disk-3000.csv,1.1138737032470774e+18,8.470111363340996e+18,4,xi,0.07735350079187492,l1,kd_tree,47,,Synthetic,14.692748457891867,0.4576284156092947,0.016627116842054982,0.13060246001070866,0.15103395380326046,-0.15976616408033056,1.3949760769682642,13.603980355672224,0.05421008070276112,0.00872302479627828,0.03279063834875967,0.17224097409516914
dense-disk-3000.csv,5.342660254058718e+18,3.201562832235144e+18,6,dbscan,0.5406421144582589,l1,auto,35,,Synthetic,14.455736974952742,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,5.726860967092187e+18,4.0167185919648046e+18,2,dbscan,0.6719473132182443,manhattan,auto,16,,Synthetic,12.058772040996699,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,5.028997107547617e+18,1.786914409230674e+18,18,xi,0.9965075703555396,euclidean,kd_tree,27,,Synthetic,13.775396879995242,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,9.734897796320716e+17,2.6448600200132823e+18,9,dbscan,0.9237225862621884,l2,ball_tree,20,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-3000.csv,8.33903086486224e+18,3.3756946042520965e+18,11,xi,0.2647469857809508,manhattan,auto,6,,Synthetic,14.228941580047831,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,6.944823387961852e+18,9.535093475440088e+17,19,xi,0.4820389023946725,manhattan,auto,14,,Synthetic,16.55114267696627,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,3.56879527070865e+18,1.6309090240444672e+18,16,xi,0.16959565000059787,euclidean,ball_tree,6,,Synthetic,13.868084504036233,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,7.217204791271443e+18,8.5514322912905e+18,4,xi,0.7286862070668728,manhattan,brute,4,,Synthetic,11.236111153033562,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,1.171485473440127e+18,2.0985410689345126e+17,14,xi,0.31450515646676186,l1,auto,30,,Synthetic,15.085660209064374,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,4.60762790172696e+18,1.309402728023807e+18,17,xi,0.7781889060410525,euclidean,auto,2,,Synthetic,14.269972034031525,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,2.1663647630513144e+18,7.240211084425481e+18,15,xi,0.5118290758628562,l1,brute,28,,Synthetic,9.441428352962248,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,8.097453390546458e+18,6.634637902296753e+18,6,dbscan,0.1076671008248711,l1,kd_tree,16,,Synthetic,13.827826505992565,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,7.979904581126702e+18,2.448064731400824e+18,16,dbscan,0.35946377417165704,euclidean,auto,44,,Synthetic,21.44517311803065,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,4.182132206524717e+18,3.920392296951388e+17,15,xi,0.056401067023747836,manhattan,ball_tree,19,,Synthetic,8.356619345024228,0.5578063490587589,-0.019464018084633685,0.07655158627007899,0.07982965510960068,-0.5429112132985527,2.0823003573233705,22.27052494910264,0.1526674544067501,0.027289873455758708,0.0743777300041332,14.514830836370734
dense-disk-3000.csv,1.9986253597412045e+18,3.0637613269782764e+18,7,xi,0.35098813461238826,euclidean,ball_tree,24,,Synthetic,10.354992368025703,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,7.224116771194294e+18,9.004131416576387e+18,3,xi,0.2018469934082208,l1,kd_tree,38,,Synthetic,12.411652641952973,0.4872709404357824,0.015659308207520237,0.1071060379285113,0.1363370466671935,-0.3332874851429196,1.4221926587508436,6.7960897860887775,0.07385090295659362,0.006750230601031035,0.02623799924862304,0.23766468660226595
dense-disk-3000.csv,1.5415437442139802e+18,4.3299903606458726e+18,3,dbscan,0.3999777982283264,manhattan,kd_tree,17,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-3000.csv,2.3443400019445862e+17,3.8223654002835487e+18,14,xi,0.8042151890136138,l2,kd_tree,47,,Synthetic,12.229551463969985,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,8.079765804442407e+18,2.2915336498418043e+18,18,dbscan,0.5578273426200382,euclidean,auto,46,,Synthetic,21.838930482976146,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,3.6782136320546734e+18,7.295190194533485e+18,17,dbscan,0.5104873389642901,euclidean,kd_tree,18,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-3000.csv,4.877155115827284e+18,4.4915247965737554e+18,8,dbscan,0.4143322479228447,l2,auto,9,,Synthetic,6.8106702970108035,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,5.71219084993912e+18,3.0457002948965376e+18,5,dbscan,0.9455447639788874,manhattan,brute,29,,Synthetic,10.158875111956153,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,3.725235059464648e+18,6.779566560106354e+18,7,xi,0.6148410210557663,euclidean,auto,21,,Synthetic,13.59784666192718,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,5.792083593978313e+18,2.2826674299324168e+18,19,xi,0.6468154498845158,manhattan,brute,25,,Synthetic,9.610251374077054,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,3.4881971932580454e+17,8.851591339365888e+16,10,xi,0.6051642646294315,l1,brute,40,,Synthetic,9.22355678200256,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,6.417003199965284e+18,5.259217342257834e+18,2,dbscan,0.9139653171628598,manhattan,ball_tree,13,,Synthetic,12.742555354954677,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,1.019690460238162e+18,5.771466622641264e+18,8,xi,0.3737441130525396,l1,auto,33,,Synthetic,11.153494958998637,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,6.160028100651252e+18,2.906034796625448e+18,19,xi,0.12842133936352634,euclidean,brute,17,,Synthetic,9.827944238088094,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,6.422186390365624e+18,3.071159811354612e+18,4,xi,0.7069242905806089,l1,auto,12,,Synthetic,12.676267101080155,0.5971710383336585,0.0,5.550396245714397e-15,2.9048180801018665e-15,0.0,0.0,0.0,0.0,1.4484126984126984,7.039599875721848e-18,0.0
dense-disk-3000.csv,8.796728260113787e+17,9.434611116574996e+17,6,xi,0.263591190867243,l1,brute,47,,Synthetic,14.903887161053715,0.5989448117128658,0.0063183115618440895,0.0077830421710220424,0.008424131615723628,0.0970765467366518,0.7256129320922516,10.171820911402564,0.0,0.012436170602487744,0.047983628497523766,inf
