dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
cluto-t8-8k.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Synthetic,0.03202774999954272,0.6992142633773466,0.3741087429420709,0.002771705710689253,0.6832001597813921,0.6835100617621372
cluto-t8-8k.csv,0.3178841250266374,12,l2,auto,48,None,Synthetic,0.07563779900374357,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Synthetic,0.11892426400299883,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.8630990007370801,18,l1,ball_tree,39,None,Synthetic,0.1084537399947294,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Synthetic,0.10171820999676129,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Synthetic,0.12449952099996153,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Synthetic,0.16418393299682066,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.18538325810094491,8,l1,ball_tree,15,None,Synthetic,0.029379318999417592,0.6149908876245803,0.2819588822084113,0.3285552557146701,0.5103177965874642,0.5104969082709317
cluto-t8-8k.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Synthetic,0.07098851400223793,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.34408732212573195,7,l2,ball_tree,23,None,Synthetic,0.04460309999558376,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.12244585900600632,18,l2,brute,49,None,Synthetic,0.5554106470008264,0.8228981718434693,0.5559959163430218,-0.11567880564947092,0.7587015382559316,0.7589628321389963
cluto-t8-8k.csv,0.7959928753157008,2,l2,brute,43,None,Synthetic,0.6180934519943548,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.5553829980465576,5,manhattan,ball_tree,40,None,Synthetic,0.076610759999312,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7612071178029205,13,l2,kd_tree,41,None,Synthetic,0.14383789100247668,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.302436378508866,19,l2,brute,16,None,Synthetic,0.5014052839978831,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.08993185694719943,15,euclidean,kd_tree,22,None,Synthetic,0.04014380800072104,0.9888728152138963,0.9611772881861779,-0.030331851687553375,0.9532356310670138,0.9533789307715501
cluto-t8-8k.csv,0.6360450029459787,13,manhattan,ball_tree,26,None,Synthetic,0.07516515300085302,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7235028115647941,4,euclidean,auto,49,None,Synthetic,0.13860220900096465,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.045943350182514366,7,manhattan,ball_tree,6,None,Synthetic,0.015980559001036454,0.7363478126056574,0.03713755803215252,-0.13232348108772007,0.36778261816270524,0.39620664207344275
cluto-t8-8k.csv,0.550201390132649,13,l2,kd_tree,41,None,Synthetic,0.11294030400313204,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.2780151577518771,18,l1,kd_tree,42,None,Synthetic,0.053058910998515785,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.44122440361047494,7,l1,ball_tree,2,None,Synthetic,0.05485249300545547,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.37290709591446736,7,manhattan,brute,25,None,Synthetic,0.24422237500402844,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Synthetic,0.09237557899905369,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.5179523071569171,2,manhattan,auto,17,None,Synthetic,0.08579443900089245,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.28288998808240245,6,euclidean,brute,3,None,Synthetic,0.41989618400111794,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Synthetic,0.1559872349971556,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.24666777272270357,16,l1,kd_tree,17,None,Synthetic,0.05417824399773963,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.06650561335349678,10,l1,auto,32,None,Synthetic,0.025769217005290557,0.8922755606220214,0.5442773785638148,-0.25787066052048735,0.673261044971684,0.6782796626556485
cluto-t8-8k.csv,0.45317711216996426,12,l2,auto,28,None,Synthetic,0.11262711000017589,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Synthetic,0.12621919200319098,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Synthetic,0.061043096997309476,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.3551177456738259,14,l1,ball_tree,35,None,Synthetic,0.054766471999755595,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.8710861725005615,17,l1,ball_tree,38,None,Synthetic,0.10660777799785137,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Synthetic,0.3071771239992813,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Synthetic,0.08607298399874708,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.3458929229669878,3,l1,brute,44,None,Synthetic,0.2418626669968944,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Synthetic,0.08652740900288336,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.9479024100543341,3,euclidean,brute,12,None,Synthetic,0.5678477339970414,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.015479483511268297,5,l2,kd_tree,27,None,Synthetic,0.02623944300285075,0.22383403577600927,-0.002152319117682191,-0.783946531658701,0.04553383938659855,0.06775374490562842
cluto-t8-8k.csv,0.9319545925269784,6,l2,brute,48,None,Synthetic,0.6451641829989967,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Synthetic,0.09918411900434876,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Synthetic,0.03385631099808961,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Synthetic,0.03368268099438865,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7789635174670835,7,l1,auto,15,None,Synthetic,0.11766458999773022,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.8813235739664083,15,l2,brute,17,None,Synthetic,0.6753877440060023,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7285308047939748,12,l1,brute,28,None,Synthetic,0.3198999649976031,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.4656017650194545,19,l1,kd_tree,21,None,Synthetic,0.0876812130009057,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.6065973921404065,2,l1,ball_tree,32,None,Synthetic,0.08805451599619118,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.08191425008776543,15,l1,brute,22,None,Synthetic,0.21662304700294044,0.9093979614534539,0.6394487533877594,-0.17522681717980684,0.7179773789115005,0.7208936661792846
cluto-t8-8k.csv,0.1629671653506033,10,l1,auto,13,None,Synthetic,0.04045011100242846,0.6149908876245803,0.2819588822084113,0.3285552557146701,0.5103177965874642,0.5104969082709317
cluto-t8-8k.csv,0.22228208585079573,10,euclidean,brute,4,None,Synthetic,0.4192808470033924,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Synthetic,0.060018183998181485,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.5547305368538556,15,manhattan,brute,30,None,Synthetic,0.2820525450006244,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Synthetic,0.02072264699381776,0.9469215756029851,0.790644768097791,-0.11242232471937,0.8103138854407057,0.8117676208440114
cluto-t8-8k.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Synthetic,0.0994697729984182,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Synthetic,0.03660805500112474,0.8778106785812783,0.6630279417632254,-0.05419434785638547,0.8467600497148271,0.8469576981766755
cluto-t8-8k.csv,0.4527054057089948,14,euclidean,auto,49,None,Synthetic,0.10003738100203918,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.3104688153818003,5,l2,auto,37,None,Synthetic,0.07547987799625844,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.5623708100600988,4,manhattan,auto,33,None,Synthetic,0.09589947999484139,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.7846691939737731,9,manhattan,brute,27,None,Synthetic,0.3236709390039323,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.27297434316797436,12,l1,brute,2,None,Synthetic,0.23503052599699004,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.06820039010439624,9,l1,brute,45,None,Synthetic,0.21668634800153086,0.9385629591527056,0.7554454962788366,-0.30140199849553556,0.7674998451048194,0.7703822095386413
cluto-t8-8k.csv,0.23990035716453495,4,euclidean,kd_tree,36,None,Synthetic,0.0630514590011444,0.16979590844874579,0.0,0.0,-3.613998985161493e-16,0.0
cluto-t8-8k.csv,0.09878830739883696,6,l1,kd_tree,15,None,Synthetic,0.028370946005452424,0.8780836527535026,0.6635703158460439,-0.09176835227336894,0.8465471628957641,0.8467615406496609
elliptical_10_2.csv,0.7597941957813944,15,l2,ball_tree,31,None,Synthetic,0.0018034020031336695,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.46779733013896135,2,l1,kd_tree,18,None,Synthetic,0.0018829819964594208,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.9721835648732549,11,l1,ball_tree,5,None,Synthetic,0.0016959399945335463,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.4270304216073624,2,euclidean,brute,14,None,Synthetic,0.0033822400000644848,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.7951189694400745,15,l1,brute,10,None,Synthetic,0.00273710200417554,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.2291101806328504,7,l2,brute,22,None,Synthetic,0.0036391819958225824,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.03247281733288461,9,manhattan,brute,3,None,Synthetic,0.0024431889978586696,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.5586204362335192,11,euclidean,kd_tree,6,None,Synthetic,0.003665413001726847,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.723560448870053,5,l2,kd_tree,11,None,Synthetic,0.0032532289988012053,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.3791231567158081,8,l1,brute,5,None,Synthetic,0.002642512001330033,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.17383276056137806,10,l1,brute,17,None,Synthetic,0.0024986910066218115,0.7025571142284569,0.1539313833641478,-0.04855760578975317,0.5321715689507297,0.5560998165229962
elliptical_10_2.csv,0.18266278793970092,5,euclidean,brute,4,None,Synthetic,0.003348559999722056,0.9188376753507014,0.6628066285605002,0.44268883647816076,0.8783433097910974,0.8821188644788278
elliptical_10_2.csv,0.0855970966572724,9,manhattan,ball_tree,20,None,Synthetic,0.001178323000203818,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.1402098524047681,8,manhattan,auto,25,None,Synthetic,0.0013527970004361123,0.5804809619238477,0.06466165452872089,-0.22621827708802675,0.39909028934646734,0.44225452332751924
elliptical_10_2.csv,0.34357441861566235,7,manhattan,kd_tree,30,None,Synthetic,0.0017097910022130236,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.5712048891558716,12,manhattan,kd_tree,20,None,Synthetic,0.0019366819979040883,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.16535665084752996,2,l2,auto,43,None,Synthetic,0.0015864579982007854,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.9674028090876317,11,l2,kd_tree,22,None,Synthetic,0.0028390149964252487,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.6718105462789253,8,l2,ball_tree,37,None,Synthetic,0.0015240790016832761,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.6069474148726213,2,manhattan,auto,20,None,Synthetic,0.0019550919969333336,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.9947731136556432,14,manhattan,brute,18,None,Synthetic,0.0027711219954653643,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.8401739797793942,12,manhattan,kd_tree,36,None,Synthetic,0.0021091640010126866,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.37644340354274863,8,manhattan,auto,35,None,Synthetic,0.001710041004116647,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.6523203971038153,11,manhattan,auto,40,None,Synthetic,0.001978633998078294,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Synthetic,0.0016721209976822138,0.8999278557114229,0.611682253360425,0.46941067601567044,0.8447313415888955,0.8483618444649639
elliptical_10_2.csv,0.044145121686579525,19,l2,auto,44,None,Synthetic,0.0013754770043306053,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.6470746813109416,16,euclidean,brute,4,None,Synthetic,0.003477143000054639,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Synthetic,0.0018209019981441088,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.11938017285157329,8,l2,auto,34,None,Synthetic,0.001499387995863799,0.7119438877755511,0.11204148756267783,-0.10275643706198782,0.4932960497846284,0.5352702234695461
elliptical_10_2.csv,0.024539529992128786,18,l2,auto,37,None,Synthetic,0.0013312869996298105,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.8114678031404745,3,euclidean,brute,44,None,Synthetic,0.0035601940035121515,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Synthetic,0.002033814998867456,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.2741499283210044,18,l2,ball_tree,9,None,Synthetic,0.0012513539986684918,0.9330100200400802,0.7006728869579202,0.5045161159496009,0.8893270387162489,0.893221684877356
elliptical_10_2.csv,0.6736663181216641,2,euclidean,brute,10,None,Synthetic,0.0034869820010499097,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.16948568340337547,14,l1,brute,26,None,Synthetic,0.002463598000758793,0.1527054108216433,0.005296791464292988,-0.03511665871427065,0.05909003855013778,0.06726772175647704
elliptical_10_2.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Synthetic,0.001356736000161618,0.49445290581162327,0.03646011411878837,-0.2994826977015016,0.3296137033391221,0.3738301665222784
elliptical_10_2.csv,0.3178841250266374,12,l2,auto,48,None,Synthetic,0.0025995110045187175,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Synthetic,0.002092556002025958,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.8630990007370801,18,l1,ball_tree,39,None,Synthetic,0.0020816460018977523,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Synthetic,0.001977172003535088,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Synthetic,0.0017496499931439757,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Synthetic,0.0027858840039698407,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.18538325810094491,8,l1,ball_tree,15,None,Synthetic,0.0012927839998155832,0.9308376753507014,0.5692371236737029,0.3007554615859665,0.7643696916735034,0.7797567345353813
elliptical_10_2.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Synthetic,0.0014316060041892342,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.34408732212573195,7,l2,ball_tree,23,None,Synthetic,0.0013147360004950315,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.12244585900600632,18,l2,brute,49,None,Synthetic,0.003515522002999205,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7959928753157008,2,l2,brute,43,None,Synthetic,0.003920416005712468,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.5553829980465576,5,manhattan,ball_tree,40,None,Synthetic,0.0018957530046463944,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7612071178029205,13,l2,kd_tree,41,None,Synthetic,0.0022537960030604154,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.302436378508866,19,l2,brute,16,None,Synthetic,0.0037726239970652387,0.8999278557114229,0.611682253360425,0.46941067601567044,0.8447313415888955,0.8483618444649639
elliptical_10_2.csv,0.08993185694719943,15,euclidean,kd_tree,22,None,Synthetic,0.0015969199957908131,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.6360450029459787,13,manhattan,ball_tree,26,None,Synthetic,0.0016851200052769855,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7235028115647941,4,euclidean,auto,49,None,Synthetic,0.0021342950058169663,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.045943350182514366,7,manhattan,ball_tree,6,None,Synthetic,0.0011403140015318058,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.550201390132649,13,l2,kd_tree,41,None,Synthetic,0.0020034139961353503,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.2780151577518771,18,l1,kd_tree,42,None,Synthetic,0.0015539890009677038,0.8957274549098196,0.49431907737898845,0.3033850296696711,0.7320644310298265,0.7425462024318007
elliptical_10_2.csv,0.44122440361047494,7,l1,ball_tree,2,None,Synthetic,0.0015480669972021133,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.37290709591446736,7,manhattan,brute,25,None,Synthetic,0.0026745510040200315,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Synthetic,0.0019400819946895353,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.5179523071569171,2,manhattan,auto,17,None,Synthetic,0.0018847640021704137,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.28288998808240245,6,euclidean,brute,3,None,Synthetic,0.0033419100000173785,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Synthetic,0.002434777998132631,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.24666777272270357,16,l1,kd_tree,17,None,Synthetic,0.0016358189968741499,0.821811623246493,0.29933475818058825,0.1323669717586686,0.647009286893755,0.6632493720370811
elliptical_10_2.csv,0.06650561335349678,10,l1,auto,32,None,Synthetic,0.0012653649973799475,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.45317711216996426,12,l2,auto,28,None,Synthetic,0.002261777000967413,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Synthetic,0.00211719600338256,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Synthetic,0.0016396189967053942,0.9326973947895791,0.6997856675792092,0.5054136552631175,0.8888928597733963,0.8927757472113665
elliptical_10_2.csv,0.3551177456738259,14,l1,ball_tree,35,None,Synthetic,0.00167492100445088,0.8999278557114229,0.611682253360425,0.46941067601567044,0.8447313415888955,0.8483618444649639
elliptical_10_2.csv,0.8710861725005615,17,l1,ball_tree,38,None,Synthetic,0.002085544998408295,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Synthetic,0.004629215000022668,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Synthetic,0.001898522001283709,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.3458929229669878,3,l1,brute,44,None,Synthetic,0.002634042000863701,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Synthetic,0.0018513710019760765,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.9479024100543341,3,euclidean,brute,12,None,Synthetic,0.0036674839939223602,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.015479483511268297,5,l2,kd_tree,27,None,Synthetic,0.0015036379991215654,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.9319545925269784,6,l2,brute,48,None,Synthetic,0.003939327005355153,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Synthetic,0.001968372998817358,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Synthetic,0.0013008870009798557,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Synthetic,0.0013645949948113412,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.7789635174670835,7,l1,auto,15,None,Synthetic,0.0022634169945376925,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.8813235739664083,15,l2,brute,17,None,Synthetic,0.003916706002200954,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7285308047939748,12,l1,brute,28,None,Synthetic,0.0027207419989281334,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.4656017650194545,19,l1,kd_tree,21,None,Synthetic,0.0018636509994394146,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.6065973921404065,2,l1,ball_tree,32,None,Synthetic,0.0019605039997259155,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.08191425008776543,15,l1,brute,22,None,Synthetic,0.0034634320036275312,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.1629671653506033,10,l1,auto,13,None,Synthetic,0.001794700998289045,0.5662044088176352,0.07047953445057605,-0.2138446213740073,0.40373838412516055,0.4401414201213051
elliptical_10_2.csv,0.22228208585079573,10,euclidean,brute,4,None,Synthetic,0.0033663299982436,0.9184929859719438,0.6609845862566258,0.47077262666138064,0.8771604221889231,0.8810215237699262
elliptical_10_2.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Synthetic,0.002107063999574166,0.9199679358717435,0.6687519314984918,0.4977835691881503,0.8837889155859328,0.8869592179451455
elliptical_10_2.csv,0.5547305368538556,15,manhattan,brute,30,None,Synthetic,0.0028193440011818893,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Synthetic,0.001186423993203789,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Synthetic,0.002009682997595519,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Synthetic,0.001470128001528792,0.4683446893787575,0.022465263518362505,-0.3393688190478349,0.2797985687688824,0.34292974761935796
elliptical_10_2.csv,0.4527054057089948,14,euclidean,auto,49,None,Synthetic,0.0030018260003998876,0.278685370741483,0.04686658616270348,0.24199925143602907,0.2420464910922054,0.24749111914339125
elliptical_10_2.csv,0.3104688153818003,5,l2,auto,37,None,Synthetic,0.002030714000284206,0.8598476953907815,0.5165582847500559,0.464458340509329,0.7864141102460734,0.7905930914155287
elliptical_10_2.csv,0.5623708100600988,4,manhattan,auto,33,None,Synthetic,0.0020083630006411113,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.7846691939737731,9,manhattan,brute,27,None,Synthetic,0.0028134429958299734,0.09832464929859719,0.0,0.0,0.0,0.0
elliptical_10_2.csv,0.27297434316797436,12,l1,brute,2,None,Synthetic,0.002592719996755477,0.969811623246493,0.8415327440424312,0.5476075090752529,0.9206814412586101,0.9237128083564997
